result_id,trial_id,analysis_population,arm_id_unq,comp_id,outcome_harm_label,result_description,result_type,ancova,result,dispersion_type,dispersion,units_label,timepoint,timepoint_units,source,arm_id_subgroup
51238923,NCT02284893,NA,uaa11104,NA,hba1c,change from baseline,LS mean change,NA,-1.41,se,0.0696,percentage,26,weeks,aact,NA
51238924,NCT02284893,NA,uaa11105,NA,hba1c,change from baseline,LS mean change,NA,-1.07,se,0.0719,percentage,26,weeks,aact,NA
51242299,NCT02288273,NA,uaa11107,NA,hba1c,change from baseline,LS mean change,NA,-0.92,se,0.102,percentage,70,days,aact,NA
51242300,NCT02288273,NA,uaa11108,NA,hba1c,change from baseline,LS mean change,NA,-0.2,se,0.108,percentage,70,days,aact,NA
51256404,NCT02305381,NA,uaa11110,NA,hba1c,change from baseline,LS mean change,NA,-0.09,se,0.09,percentage,30,weeks,aact,NA
51256402,NCT02305381,NA,uaa11111,NA,hba1c,change from baseline,LS mean change,NA,-1.45,se,0.09,percentage,30,weeks,aact,NA
51256403,NCT02305381,NA,uaa11112,NA,hba1c,change from baseline,LS mean change,NA,-1.85,se,0.09,percentage,30,weeks,aact,NA
51277119,NCT02324569,NA,uaa11114,NA,hba1c,change from baseline,mean change,NA,0.07,sd,0.788,percentage,12,weeks,aact,NA
51277118,NCT02324569,NA,uaa11116,NA,hba1c,change from baseline,mean change,NA,-0.56,sd,0.71,percentage,12,weeks,aact,NA
51294224,NCT02354222,NA,uaa11117,NA,hba1c,change from baseline,LS mean change,NA,0,se,0.08,percentage,24,weeks,aact,NA
51294223,NCT02354222,NA,uaa11118,NA,hba1c,change from baseline,LS mean change,NA,-0.94,se,0.08,percentage,24,weeks,aact,NA
51294233,NCT02354235,NA,uaa11120,NA,hba1c,change from baseline,LS mean change,NA,-0.97,se,0.1,percentage,24,weeks,aact,NA
51294234,NCT02354235,NA,uaa11121,NA,hba1c,change from baseline,LS mean change,NA,-0.1,se,0.1,percentage,24,weeks,aact,NA
51299976,NCT02360774,NA,uaa11123,NA,hba1c,change from baseline,mean change,NA,-0.4,se,0.1,percentage,18,weeks,aact,NA
51299977,NCT02360774,NA,uaa11124,NA,hba1c,change from baseline,mean change,NA,-0.1,se,0.2,percentage,18,weeks,aact,NA
51329455,NCT02413398,NA,uaa11126,NA,hba1c,change from baseline,adjusted mean change,NA,-0.37,se,0.1,percentage,24,weeks,aact,NA
51329456,NCT02413398,NA,uaa11127,NA,hba1c,change from baseline,adjusted mean change,NA,-0.03,se,0.1,percentage,24,weeks,aact,NA
51336884,NCT02429258,NA,uaa11129,NA,hba1c,change from baseline,LS mean change,NA,-0.51,se,0.07,percentage,4,weeks,aact,NA
51336885,NCT02429258,NA,uaa11130,NA,hba1c,change from baseline,LS mean change,NA,-0.28,se,0.07,percentage,4,weeks,aact,NA
51361106,NCT02453555,NA,uaa11132,NA,hba1c,change from baseline,LS mean change,NA,-0.93,se,0.06,percentage,24,weeks,aact,NA
51361107,NCT02453555,NA,uaa11133,NA,hba1c,change from baseline,LS mean change,NA,0.21,se,0.09,percentage,24,weeks,aact,NA
51362985,NCT02455076,NA,uaa11135,NA,hba1c,change from baseline,mean change,NA,-1.3,sd,1.5,percentage,12,weeks,aact,NA
51362987,NCT02455076,NA,uaa11136,NA,hba1c,change from baseline,mean change,NA,-1.4,sd,1.1,percentage,12,weeks,aact,NA
51362986,NCT02455076,NA,uaa99999,NA,hba1c,change from baseline,mean change,NA,-1.1,sd,2.2,percentage,12,weeks,aact,NA
51368214,NCT02465515,NA,uaa11138,NA,hba1c,change from baseline,LS mean change,NA,-0.92,se,0.019,percentage,8,months,aact,NA
51368213,NCT02465515,NA,uaa11139,NA,hba1c,change from baseline,LS mean change,NA,-0.28,se,0.02,percentage,8,months,aact,NA
51371775,NCT02471404,NA,uaa11141,NA,hba1c,change from baseline,LS mean change,NA,-0.82,se,0.049,percentage,52,weeks,aact,NA
51371776,NCT02471404,NA,uaa11142,NA,hba1c,change from baseline,LS mean change,NA,-1.2,se,0.046,percentage,52,weeks,aact,NA
51371777,NCT02471404,NA,uaa11143,NA,hba1c,change from baseline,LS mean change,NA,-0.99,se,0.048,percentage,52,weeks,aact,NA
51383083,NCT02489968,NA,uaa11145,NA,hba1c,change from baseline,LS mean change,NA,-0.12,se,0.06,percentage,24,weeks,aact,NA
51383085,NCT02489968,NA,uaa11146,NA,hba1c,change from baseline,LS mean change,NA,-0.33,se,0.05,percentage,24,weeks,aact,NA
51383082,NCT02489968,NA,uaa11147,NA,hba1c,change from baseline,LS mean change,NA,-0.94,se,0.05,percentage,24,weeks,aact,NA
51383084,NCT02489968,NA,uaa11148,NA,hba1c,change from baseline,LS mean change,NA,-0.91,se,0.05,percentage,24,weeks,aact,NA
51402039,NCT02505334,NA,uaa11150,NA,hba1c,change from baseline,LS mean change,NA,0.17,se,0.06,percentage,26,weeks,aact,NA
51402038,NCT02505334,NA,uaa11151,NA,hba1c,change from baseline,LS mean change,NA,-0.23,se,0.06,percentage,26,weeks,aact,NA
51406920,NCT02512068,NA,uaa11153,NA,hba1c,change from baseline,mean change,NA,0,sd,0.731,percentage,12,weeks,aact,NA
51406919,NCT02512068,NA,uaa11155,NA,hba1c,change from baseline,mean change,NA,-0.7,sd,0.555,percentage,12,weeks,aact,NA
51440112,NCT02532855,NA,uaa11156,NA,hba1c,change from baseline,LS mean change,NA,-0.36,95%ci,-0.45;-0.27,percentage,24,weeks,aact,NA
51440111,NCT02532855,NA,uaa11157,NA,hba1c,change from baseline,LS mean change,NA,-0.51,95%ci,-0.6;-0.43,percentage,24,weeks,aact,NA
51479513,NCT02564926,NA,uaa11159,NA,hba1c,change from baseline,LS mean change,NA,-1,95%ci,-1.259;-0.745,percentage,52,weeks,aact,NA
51479514,NCT02564926,NA,uaa11160,NA,hba1c,change from baseline,LS mean change,NA,-0.54,95%ci,-0.802;-0.287,percentage,52,weeks,aact,NA
51488729,NCT02577003,NA,uaa11162,NA,hba1c,change from baseline,LS mean change,NA,-0.84,95%ci,-0.99;-0.69,percentage,24,weeks,aact,NA
51488730,NCT02577003,NA,uaa11163,NA,hba1c,change from baseline,LS mean change,NA,-0.07,95%ci,-0.22;0.09,percentage,24,weeks,aact,NA
51488744,NCT02577016,NA,uaa11165,NA,hba1c,change from baseline,LS mean change,NA,0.14,95%ci,-0.02;0.29,percentage,24,weeks,aact,NA
51488743,NCT02577016,NA,uaa11166,NA,hba1c,change from baseline,LS mean change,NA,-0.69,95%ci,-0.85;-0.53,percentage,24,weeks,aact,NA
51496058,NCT02589626,NA,uaa11168,NA,hba1c,change from baseline,adjusted mean change,NA,-0.55,sd,0.15,percentage,52,weeks,aact,NA
51496059,NCT02589626,NA,uaa11169,NA,hba1c,change from baseline,adjusted mean change,NA,-0.77,sd,0.14,percentage,52,weeks,aact,NA
51496061,NCT02589639,NA,uaa11171,NA,hba1c,change from baseline,mean change,NA,-0.92,se,0.07,percentage,16,weeks,aact,NA
51496062,NCT02589639,NA,uaa11172,NA,hba1c,change from baseline,mean change,NA,-1,se,0.07,percentage,16,weeks,aact,NA
51496060,NCT02589639,NA,uaa11173,NA,hba1c,change from baseline,mean change,NA,0,se,0.07,percentage,16,weeks,aact,NA
51504772,NCT02597049,NA,uaa11175,NA,hba1c,change from baseline,LS mean change,NA,-1.19,se,0.063,percentage,24,weeks,aact,NA
51504771,NCT02597049,NA,uaa11176,NA,hba1c,change from baseline,LS mean change,NA,-1.33,se,0.063,percentage,24,weeks,aact,NA
51504773,NCT02597049,NA,uaa11177,NA,hba1c,change from baseline,LS mean change,NA,-0.51,se,0.065,percentage,24,weeks,aact,NA
51510314,NCT02607306,NA,uaa11179,NA,hba1c,change from baseline,mean change,NA,-1.8,sd,1.02,percentage,52,weeks,aact,NA
51510313,NCT02607306,NA,uaa11180,NA,hba1c,change from baseline,mean change,NA,-2.42,sd,1.04,percentage,52,weeks,aact,NA
51510315,NCT02607306,NA,uaa11181,NA,hba1c,change from baseline,mean change,NA,-1.8,sd,0.92,percentage,52,weeks,aact,NA
51510624,NCT02607865,NA,uaa11183,NA,hba1c,change from baseline,mean change,NA,-1.3,sd,1,percentage,26,weeks,aact,NA
51510622,NCT02607865,NA,uaa11184,NA,hba1c,change from baseline,mean change,NA,-0.6,sd,1,percentage,26,weeks,aact,NA
51510623,NCT02607865,NA,uaa11185,NA,hba1c,change from baseline,mean change,NA,-1.1,sd,1.1,percentage,26,weeks,aact,NA
51510625,NCT02607865,NA,uaa11186,NA,hba1c,change from baseline,mean change,NA,-0.8,sd,0.9,percentage,26,weeks,aact,NA
51523621,NCT02630706,NA,uaa11188,NA,hba1c,change from baseline,LS mean change,NA,-0.89,95%ci,-1.01;-0.77,percentage,26,weeks,aact,NA
51523620,NCT02630706,NA,uaa11189,NA,hba1c,change from baseline,LS mean change,NA,-1,95%ci,-1.12;-0.88,percentage,26,weeks,aact,NA
51523622,NCT02630706,NA,uaa11190,NA,hba1c,change from baseline,LS mean change,NA,-0.2,95%ci,-0.33;-0.08,percentage,26,weeks,aact,NA
51542009,NCT02648204,NA,uaa11192,NA,hba1c,change from baseline,LS mean change,NA,-1.11,se,0.05,percentage,40,weeks,aact,NA
51542010,NCT02648204,NA,uaa11193,NA,hba1c,change from baseline,LS mean change,NA,-1.37,se,0.06,percentage,40,weeks,aact,NA
51542007,NCT02648204,NA,uaa11194,NA,hba1c,change from baseline,LS mean change,NA,-1.51,se,0.06,percentage,40,weeks,aact,NA
51542008,NCT02648204,NA,uaa11195,NA,hba1c,change from baseline,LS mean change,NA,-1.78,se,0.06,percentage,40,weeks,aact,NA
51561904,NCT02681094,NA,uaa11197,NA,hba1c,change from baseline,LS mean change,NA,-0.63,se,0.056,percentage,24,weeks,aact,NA
51561903,NCT02681094,NA,uaa11198,NA,hba1c,change from baseline,LS mean change,NA,-1.03,se,0.0558,percentage,24,weeks,aact,NA
51561905,NCT02681094,NA,uaa11199,NA,hba1c,change from baseline,LS mean change,NA,-0.69,se,0.0551,percentage,24,weeks,aact,NA
51573010,NCT02692716,NA,uaa11206,NA,hba1c,change from baseline,mean change,NA,-0.3,sd,1.3,percentage,83,weeks,aact,NA
51573009,NCT02692716,NA,uaa11207,NA,hba1c,change from baseline,mean change,NA,-1,sd,1.4,percentage,83,weeks,aact,NA
51590757,NCT02715258,NA,uaa11209,NA,hba1c,change from baseline,LS mean change,NA,-0.51,se,0.082,percentage,24,weeks,aact,NA
51590758,NCT02715258,NA,uaa11210,NA,hba1c,change from baseline,LS mean change,NA,-0.1,se,0.108,percentage,24,weeks,aact,NA
51599118,NCT02730377,NA,uaa11212,NA,hba1c,change from baseline,mean change,NA,-1.4,sd,1.06,percentage,104,weeks,aact,NA
51599119,NCT02730377,NA,uaa11213,NA,hba1c,change from baseline,mean change,NA,-1.1,sd,1.04,percentage,104,weeks,aact,NA
51603812,NCT02738879,NA,uaa11215,NA,hba1c,change from baseline,LS mean change,NA,-1.42,95%ci,-1.52,percentage,30,weeks,aact,NA
51603811,NCT02738879,NA,uaa11216,NA,hba1c,change from baseline,LS mean change,NA,-1.88,95%ci,-1.98,percentage,30,weeks,aact,NA
51608129,NCT02750410,NA,uaa11218,NA,hba1c,change from baseline,LS mean change,NA,-1.45,se,0.057,percentage,16,weeks,aact,NA
51608128,NCT02750410,NA,uaa11219,NA,hba1c,change from baseline,LS mean change,NA,0.06,se,0.099,percentage,16,weeks,aact,NA
51617876,NCT02769481,NA,uaa11221,NA,hba1c,change from baseline,LS mean change,NA,-0.7,se,0.058,percentage,60,weeks,aact,NA
51617877,NCT02769481,NA,uaa11222,NA,hba1c,change from baseline,LS mean change,NA,-0.66,se,0.058,percentage,60,weeks,aact,NA
51630773,NCT02791490,NA,uaa11224,NA,hba1c,change from baseline,LS mean change,NA,-0.69,95%ci,-0.88;-0.51,percentage,20,weeks,aact,NA
51630772,NCT02791490,NA,uaa11225,NA,hba1c,change from baseline,LS mean change,NA,-1.1,95%ci,-1.28;-0.93,percentage,20,weeks,aact,NA
51655971,NCT02827708,NA,uaa11227,NA,hba1c,change from baseline,mean change,NA,-0.2,sd,0.9,percentage,26,weeks,aact,NA
51655970,NCT02827708,NA,uaa11228,NA,hba1c,change from baseline,mean change,NA,-1.1,sd,1,percentage,26,weeks,aact,NA
51658782,NCT02836873,NA,uaa11230,NA,hba1c,change from baseline,LS mean change,NA,-0.59,se,0.065,percentage,24,weeks,aact,NA
51658783,NCT02836873,NA,uaa11231,NA,hba1c,change from baseline,LS mean change,NA,-0.31,se,0.066,percentage,24,weeks,aact,NA
51662462,NCT02849080,NA,uaa11233,NA,hba1c,change from baseline,mean change,NA,-1.3,sd,0.9,percentage,52,weeks,aact,NA
51662463,NCT02849080,NA,uaa11234,NA,hba1c,change from baseline,mean change,NA,-0.8,sd,1,percentage,52,weeks,aact,NA
51671310,NCT02863328,NA,uaa11236,NA,hba1c,change from baseline,mean change,NA,-0.9,sd,0.9,percentage,26,weeks,aact,NA
51671309,NCT02863328,NA,uaa11237,NA,hba1c,change from baseline,mean change,NA,-1.3,sd,1.1,percentage,26,weeks,aact,NA
51671860,NCT02863419,NA,uaa11239,NA,hba1c,change from baseline,mean change,NA,-1.1,sd,0.9,percentage,26,weeks,aact,NA
51671861,NCT02863419,NA,uaa11240,NA,hba1c,change from baseline,mean change,NA,-0.1,sd,0.7,percentage,26,weeks,aact,NA
51671859,NCT02863419,NA,uaa11241,NA,hba1c,change from baseline,mean change,NA,-1.2,sd,0.9,percentage,26,weeks,aact,NA
51699870,NCT02897349,NA,uaa11243,NA,hba1c,change from baseline,LS mean change,NA,-0.61,se,0.09,percentage,24,weeks,aact,NA
51699869,NCT02897349,NA,uaa11244,NA,hba1c,change from baseline,LS mean change,NA,-0.2,se,0.09,percentage,24,weeks,aact,NA
51707105,NCT02906709,NA,uaa11246,NA,hba1c,change from baseline,mean change,NA,-0.57,95%ci,-0.73;-0.42,percentage,52,weeks,aact,NA
51707106,NCT02906709,NA,uaa11247,NA,hba1c,change from baseline,mean change,NA,-0.57,95%ci,-0.81;-0.32,percentage,52,weeks,aact,NA
51707207,NCT02906930,NA,uaa11249,NA,hba1c,change from baseline,mean change,NA,-0.3,sd,1.2,percentage,26,weeks,aact,NA
51707206,NCT02906930,NA,uaa11250,NA,hba1c,change from baseline,mean change,NA,-1.5,sd,1,percentage,26,weeks,aact,NA
51707204,NCT02906930,NA,uaa11251,NA,hba1c,change from baseline,mean change,NA,-0.9,sd,1.2,percentage,26,weeks,aact,NA
51707205,NCT02906930,NA,uaa11252,NA,hba1c,change from baseline,mean change,NA,-1.3,sd,1,percentage,26,weeks,aact,NA
51713406,NCT02911948,NA,uaa11254,NA,hba1c,change from baseline,mean change,NA,-1.95,sd,1.01,percentage,26,weeks,aact,NA
51713407,NCT02911948,NA,uaa11255,NA,hba1c,change from baseline,mean change,NA,-0.65,sd,0.98,percentage,26,weeks,aact,NA
52189901,NCT02916706,NA,uaa11257,NA,hba1c,change from baseline,LS mean change,NA,-0.14,se,0.06,percentage,24,weeks,aact,NA
52189900,NCT02916706,NA,uaa11258,NA,hba1c,change from baseline,LS mean change,NA,-0.95,se,0.06,percentage,24,weeks,aact,NA
52189897,NCT02924064,NA,uaa11260,NA,hba1c,change from baseline,LS mean change,NA,-0.01,se,0.07,percentage,24,weeks,aact,NA
52189896,NCT02924064,NA,uaa11261,NA,hba1c,change from baseline,LS mean change,NA,-0.72,se,0.07,percentage,24,weeks,aact,NA
51721485,NCT02926937,NA,uaa11263,NA,hba1c,change from baseline,LS mean change,NA,-0.34,se,0.12,percentage,26,weeks,aact,NA
51721508,NCT02926937,NA,uaa11264,NA,hba1c,change from baseline,LS mean change,NA,-0.93,se,0.148,percentage,26,weeks,aact,NA
51721486,NCT02926937,NA,uaa11265,NA,hba1c,change from baseline,LS mean change,NA,-1.03,se,0.122,percentage,26,weeks,aact,NA
51721521,NCT02926950,NA,uaa11267,NA,hba1c,change from baseline,LS mean change,NA,-0.29,se,0.079,percentage,26,weeks,aact,NA
51721522,NCT02926950,NA,uaa11268,NA,hba1c,change from baseline,LS mean change,NA,-0.77,se,0.077,percentage,26,weeks,aact,NA
51751093,NCT02963922,NA,uaa11270,NA,hba1c,change from baseline,mean change,NA,-1.1,sd,1.2,percentage,56,weeks,aact,NA
51751094,NCT02963922,NA,uaa11271,NA,hba1c,change from baseline,mean change,NA,-0.5,sd,1.2,percentage,56,weeks,aact,NA
51751953,NCT02964247,NA,uaa11273,NA,hba1c,change from baseline,mean change,NA,-1,sd,0.86,percentage,26,weeks,aact,NA
51751954,NCT02964247,NA,uaa11274,NA,hba1c,change from baseline,mean change,NA,-0.32,sd,0.83,percentage,26,weeks,aact,NA
51785072,NCT03015220,NA,uaa11276,NA,hba1c,change from baseline,mean change,NA,-1.4,sd,0.9,percentage,52,weeks,aact,NA
51785071,NCT03015220,NA,uaa11277,NA,hba1c,change from baseline,mean change,NA,-1.8,sd,1,percentage,52,weeks,aact,NA
51785069,NCT03015220,NA,uaa11278,NA,hba1c,change from baseline,mean change,NA,-0.8,sd,1,percentage,52,weeks,aact,NA
51785070,NCT03015220,NA,uaa11279,NA,hba1c,change from baseline,mean change,NA,-1.4,sd,1,percentage,52,weeks,aact,NA
51787197,NCT03018028,NA,uaa11281,NA,hba1c,change from baseline,mean change,NA,-1.4,sd,1.1,percentage,26,weeks,aact,NA
51787198,NCT03018028,NA,uaa11282,NA,hba1c,change from baseline,mean change,NA,-0.4,sd,1,percentage,26,weeks,aact,NA
51787196,NCT03018028,NA,uaa11283,NA,hba1c,change from baseline,mean change,NA,-1.7,sd,0.9,percentage,26,weeks,aact,NA
51787194,NCT03018028,NA,uaa11284,NA,hba1c,change from baseline,mean change,NA,-1.1,sd,0.8,percentage,26,weeks,aact,NA
51787195,NCT03018028,NA,uaa11285,NA,hba1c,change from baseline,mean change,NA,-1.6,sd,0.8,percentage,26,weeks,aact,NA
51791933,NCT03021187,NA,uaa11287,NA,hba1c,change from baseline,mean change,NA,-0.1,sd,0.9,percentage,26,weeks,aact,NA
51791932,NCT03021187,NA,uaa11288,NA,hba1c,change from baseline,mean change,NA,-1.3,sd,1.1,percentage,26,weeks,aact,NA
51791930,NCT03021187,NA,uaa11289,NA,hba1c,change from baseline,mean change,NA,-0.5,sd,1,percentage,26,weeks,aact,NA
51791931,NCT03021187,NA,uaa11290,NA,hba1c,change from baseline,mean change,NA,-1,sd,1.1,percentage,26,weeks,aact,NA
51816017,NCT03061214,NA,uaa11292,NA,hba1c,change from baseline,mean change,NA,-1.5,sd,1.1,percentage,30,weeks,aact,NA
51816018,NCT03061214,NA,uaa11293,NA,hba1c,change from baseline,mean change,NA,-1.7,sd,1,percentage,30,weeks,aact,NA
51816019,NCT03061214,NA,uaa11294,NA,hba1c,change from baseline,mean change,NA,-0.9,sd,0.9,percentage,30,weeks,aact,NA
51817734,NCT03066830,NA,uaa11296,NA,hba1c,change from baseline,LS mean change,NA,0.06,se,0.082,percentage,26,weeks,aact,NA
51817735,NCT03066830,NA,uaa11297,NA,hba1c,change from baseline,LS mean change,NA,-0.7,se,0.068,percentage,26,weeks,aact,NA
51826429,NCT03086330,NA,uaa11299,NA,hba1c,change from baseline,mean change,NA,-0.2,sd,0.9,percentage,30,weeks,aact,NA
51826428,NCT03086330,NA,uaa11300,NA,hba1c,change from baseline,mean change,NA,-1.6,sd,0.8,percentage,30,weeks,aact,NA
51838614,NCT03115112,NA,uaa11302,NA,hba1c,change from baseline,LS mean change,NA,-0.74,95%ci,-0.86;-0.62,percentage,24,weeks,aact,NA
51838615,NCT03115112,NA,uaa11303,NA,hba1c,change from baseline,LS mean change,NA,-0.82,95%ci,-0.93;-0.71,percentage,24,weeks,aact,NA
51844331,NCT03136484,NA,uaa11305,NA,hba1c,change from baseline,mean change,NA,-1,sd,1.1,percentage,52,weeks,aact,NA
51844330,NCT03136484,NA,uaa11306,NA,hba1c,change from baseline,mean change,NA,-1.5,sd,1.3,percentage,52,weeks,aact,NA
51858934,NCT03172494,NA,uaa11308,NA,hba1c,change from baseline,mean change,NA,-1.2,sd,0.99,percentage,26,weeks,aact,NA
51858933,NCT03172494,NA,uaa11309,NA,hba1c,change from baseline,mean change,NA,-1.71,sd,0.88,percentage,26,weeks,aact,NA
51858935,NCT03172494,NA,uaa11310,NA,hba1c,change from baseline,mean change,NA,-1.16,sd,0.89,percentage,26,weeks,aact,NA
51860889,NCT03175120,NA,uaa11312,NA,hba1c,change from baseline,mean change,NA,-1.93,sd,1.14,percentage,26,weeks,aact,NA
51860890,NCT03175120,NA,uaa11313,NA,hba1c,change from baseline,mean change,NA,-1.06,sd,1.19,percentage,26,weeks,aact,NA
51868026,NCT03191396,NA,uaa11315,NA,hba1c,change from baseline,mean change,NA,-1.1,sd,1,percentage,30,weeks,aact,NA
51868025,NCT03191396,NA,uaa11316,NA,hba1c,change from baseline,mean change,NA,-1.7,sd,0.9,percentage,30,weeks,aact,NA
51896636,NCT03242018,NA,uaa11318,NA,hba1c,change from baseline,LS mean change,NA,-0.11,se,0.151,percentage,26,weeks,aact,NA
51896639,NCT03242018,NA,uaa11319,NA,hba1c,change from baseline,LS mean change,NA,-0.07,se,0.162,percentage,26,weeks,aact,NA
51896637,NCT03242018,NA,uaa11320,NA,hba1c,change from baseline,LS mean change,NA,-0.4,se,0.131,percentage,26,weeks,aact,NA
51896686,NCT03242252,NA,uaa11322,NA,hba1c,change from baseline,LS mean change,NA,-0.22,se,0.061,percentage,26,weeks,aact,NA
51896687,NCT03242252,NA,uaa11323,NA,hba1c,change from baseline,LS mean change,NA,-0.32,se,0.06,percentage,26,weeks,aact,NA
51896688,NCT03242252,NA,uaa11324,NA,hba1c,change from baseline,LS mean change,NA,-0.46,se,0.06,percentage,26,weeks,aact,NA
51902225,NCT03259789,NA,uaa11326,NA,hba1c,change from baseline,LS mean change,NA,-1.09,se,0.076,percentage,24,weeks,aact,NA
51902226,NCT03259789,NA,uaa11327,NA,hba1c,change from baseline,LS mean change,NA,-0.56,se,0.075,percentage,24,weeks,aact,NA
51952887,NCT03332771,NA,uaa11329,NA,hba1c,change from baseline,LS mean change,NA,-0.61,se,0.093,percentage,52,weeks,aact,NA
51952884,NCT03332771,NA,uaa11330,NA,hba1c,change from baseline,LS mean change,NA,-0.4,se,0.187,percentage,52,weeks,aact,NA
51952886,NCT03332771,NA,uaa11331,NA,hba1c,change from baseline,LS mean change,NA,-0.49,se,0.114,percentage,52,weeks,aact,NA
51952885,NCT03332771,NA,uaa11332,NA,hba1c,change from baseline,LS mean change,NA,-0.65,se,0.101,percentage,52,weeks,aact,NA
51960071,NCT03351478,NA,uaa11334,NA,hba1c,change from baseline,adjusted mean change,NA,-0.8,se,0.1,percentage,26,weeks,aact,NA
51960072,NCT03351478,NA,uaa11335,NA,hba1c,change from baseline,adjusted mean change,NA,-0.3,se,0.1,percentage,26,weeks,aact,NA
51960070,NCT03351478,NA,uaa11336,NA,hba1c,change from baseline,adjusted mean change,NA,-0.7,se,0.1,percentage,26,weeks,aact,NA
52000652,NCT03495102,NA,uaa11338,NA,hba1c,change from baseline,LS mean change,NA,-1.53,se,0.04,percentage,36,weeks,aact,NA
52000653,NCT03495102,NA,uaa11339,NA,hba1c,change from baseline,LS mean change,NA,-1.71,se,0.04,percentage,36,weeks,aact,NA
52000654,NCT03495102,NA,uaa11340,NA,hba1c,change from baseline,LS mean change,NA,-1.87,se,0.04,percentage,36,weeks,aact,NA
52014049,NCT03552757,NA,uaa11342,NA,hba1c,change from baseline,mean change,NA,-0.3,sd,1.3,percentage,68,weeks,aact,NA
52014047,NCT03552757,NA,uaa11343,NA,hba1c,change from baseline,mean change,NA,-1.5,sd,1.1,percentage,68,weeks,aact,NA
52014048,NCT03552757,NA,uaa11344,NA,hba1c,change from baseline,mean change,NA,-1.7,sd,1.2,percentage,68,weeks,aact,NA
49933023,NCT00838916,NA,uaa10386,NA,hba1c,change from baseline,mean change,NA,-0.67,se,0.044,percentage,52,weeks,aact,NA
49933024,NCT00838916,NA,uaa10387,NA,hba1c,change from baseline,mean change,NA,-0.79,se,0.064,percentage,52,weeks,aact,NA
49932971,NCT00838903,NA,uaa10383,NA,hba1c,change from baseline,mean change,NA,0.27,se,0.27,percentage,104,weeks,aact,NA
49932972,NCT00838903,NA,uaa10384,NA,hba1c,change from baseline,mean change,NA,-0.28,se,-0.28,percentage,104,weeks,aact,NA
