unq_id,trial_id,arm_id,id,id_source,variable,category_level,unit,measure_type,first_format,second_format,first,second,notes,renal_calc_type,unq_row_number_first_set,unq_row_number_second_set,arm_n,special_pop
blchar11737,NCT01189890,uaa10663,blb1674,manual_extraction_first_set,race,hawaiian/pacificislander,NA,categorical,count,percentage,0,0,NA,NA,14015,NA,1,special
blchar11738,NCT01189890,uaa10663,race3772,table_tidier_or_manual_extraction_first_set,race,indeginous_collapsed,NA,categorical,NA,percentage,NA,7.9,NA,NA,14348,NA,1,special
blchar11743,NCT01189890,uaa10664,blb1651,manual_extraction_first_set,n,NA,NA,count,count,none,197,NA,NA,NA,1596,NA,2,special
blchar11744,NCT01189890,uaa10664,blb1657,manual_extraction_first_set,race,alaskan/americanindian,NA,categorical,count,percentage,18,9.1,NA,NA,13748,NA,2,special
blchar11745,NCT01189890,uaa10664,blb1658,manual_extraction_first_set,race,asian,NA,categorical,count,percentage,5,2.5,NA,NA,13819,NA,2,special
blchar11746,NCT01189890,uaa10664,blb1659,manual_extraction_first_set,race,black,NA,categorical,count,percentage,4,2,NA,NA,13873,NA,2,special
blchar11747,NCT01189890,uaa10664,blb1655,manual_extraction_first_set,race,white,NA,categorical,count,percentage,121,61.4,NA,NA,13956,NA,2,special
blchar11748,NCT01189890,uaa10664,blb1656,manual_extraction_first_set,race,multiple,NA,categorical,count,percentage,48,24.4,NA,NA,13990,NA,2,special
blchar11749,NCT01189890,uaa10664,blb1660,manual_extraction_first_set,race,hawaiian/pacificislander,NA,categorical,count,percentage,1,0.5,NA,NA,14016,NA,2,special
blchar11750,NCT01189890,uaa10664,race3773,table_tidier_or_manual_extraction_first_set,race,indeginous_collapsed,NA,categorical,NA,percentage,NA,9.6,NA,NA,14349,NA,2,special
blchar12711,NCT01189890,uaa10664,aact229,aact_extraction_first_set,male,male,NA,categorical,count,percentage,111,46.05809129,NA,NA,NA,NA,2,special
blchar12712,NCT01189890,uaa10663,aact230,aact_extraction_first_set,male,male,NA,categorical,count,percentage,91,38.07531381,NA,NA,NA,NA,2,special
blchar12713,NCT01189890,uaa10665,aact231,aact_extraction_first_set,male,male,NA,categorical,count,percentage,202,42.08333333,NA,NA,NA,NA,3,special
blchar00132,NCT01191268,uaa10666,n0179,table_tidier_or_manual_extraction_first_set,n,NA,NA,count,count,none,293,NA,NA,NA,179,NA,1,not
blchar00133,NCT01191268,uaa10668,n0180,table_tidier_or_manual_extraction_first_set,n,NA,NA,count,count,none,295,NA,NA,NA,180,NA,2,not
blchar00134,NCT01191268,uaa10669,n0181,table_tidier_or_manual_extraction_first_set,n,NA,NA,count,count,none,296,NA,NA,NA,181,NA,3,not
blchar08249,NCT01191268,uaa10668,race0455,table_tidier_or_manual_extraction_first_set,race,alaskan/americanindian,NA,categorical,count,percentage,16,5,NA,NA,11082,NA,3,not
blchar08250,NCT01191268,uaa10666,race0456,table_tidier_or_manual_extraction_first_set,race,alaskan/americanindian,NA,categorical,count,percentage,13,4,NA,NA,11083,NA,3,not
blchar08251,NCT01191268,uaa10669,race0457,table_tidier_or_manual_extraction_first_set,race,alaskan/americanindian,NA,categorical,count,percentage,17,6,NA,NA,11084,NA,3,not
blchar08252,NCT01191268,uaa10668,race0458,table_tidier_or_manual_extraction_first_set,race,asian,NA,categorical,count,percentage,9,3,NA,NA,11085,NA,3,not
blchar08253,NCT01191268,uaa10666,race0459,table_tidier_or_manual_extraction_first_set,race,asian,NA,categorical,count,percentage,12,4,NA,NA,11086,NA,3,not
blchar08254,NCT01191268,uaa10669,race0460,table_tidier_or_manual_extraction_first_set,race,asian,NA,categorical,count,percentage,14,5,NA,NA,11087,NA,3,not
blchar08255,NCT01191268,uaa10668,race0461,table_tidier_or_manual_extraction_first_set,race,black,NA,categorical,count,percentage,32,11,NA,NA,11088,NA,3,not
blchar08256,NCT01191268,uaa10666,race0462,table_tidier_or_manual_extraction_first_set,race,black,NA,categorical,count,percentage,27,9,NA,NA,11089,NA,3,not
blchar08257,NCT01191268,uaa10669,race0463,table_tidier_or_manual_extraction_first_set,race,black,NA,categorical,count,percentage,26,9,NA,NA,11090,NA,3,not
blchar08258,NCT01191268,uaa10668,race0464,table_tidier_or_manual_extraction_first_set,race,hawaiian/pacificislander,NA,categorical,count,percentage,0,0,NA,NA,11091,NA,3,not
blchar08259,NCT01191268,uaa10666,race0465,table_tidier_or_manual_extraction_first_set,race,hawaiian/pacificislander,NA,categorical,count,percentage,0,0,NA,NA,11092,NA,3,not
blchar08260,NCT01191268,uaa10669,race0466,table_tidier_or_manual_extraction_first_set,race,hawaiian/pacificislander,NA,categorical,count,percentage,1,0.34,NA,NA,11093,NA,3,not
blchar08261,NCT01191268,uaa10668,race0467,table_tidier_or_manual_extraction_first_set,race,multiple,NA,categorical,count,percentage,7,2,NA,NA,11094,NA,3,not
blchar08262,NCT01191268,uaa10666,race0468,table_tidier_or_manual_extraction_first_set,race,multiple,NA,categorical,count,percentage,6,2,NA,NA,11095,NA,3,not
blchar08263,NCT01191268,uaa10669,race0469,table_tidier_or_manual_extraction_first_set,race,multiple,NA,categorical,count,percentage,7,2,NA,NA,11096,NA,3,not
blchar08264,NCT01191268,uaa10668,race0470,table_tidier_or_manual_extraction_first_set,race,white,NA,categorical,count,percentage,231,78,NA,NA,11097,NA,3,not
blchar08265,NCT01191268,uaa10666,race0471,table_tidier_or_manual_extraction_first_set,race,white,NA,categorical,count,percentage,235,80,NA,NA,11098,NA,3,not
blchar08266,NCT01191268,uaa10669,race0472,table_tidier_or_manual_extraction_first_set,race,white,NA,categorical,count,percentage,231,78,NA,NA,11099,NA,3,not
blchar10558,NCT01191268,uaa10668,race3587,table_tidier_or_manual_extraction_first_set,race,indeginous_collapsed,NA,categorical,NA,percentage,NA,5,NA,NA,14163,NA,3,not
blchar10559,NCT01191268,uaa10666,race3588,table_tidier_or_manual_extraction_first_set,race,indeginous_collapsed,NA,categorical,NA,percentage,NA,4,NA,NA,14164,NA,3,not
blchar10560,NCT01191268,uaa10669,race3589,table_tidier_or_manual_extraction_first_set,race,indeginous_collapsed,NA,categorical,NA,percentage,NA,6.34,NA,NA,14165,NA,3,not
blchar02303,NCT01191268,uaa10668,sex0231,table_tidier_or_manual_extraction_first_set,male,male,NA,categorical,NA,percentage,NA,54,NA,NA,3194,NA,3,not
blchar02304,NCT01191268,uaa10666,sex0233,table_tidier_or_manual_extraction_first_set,male,male,NA,categorical,NA,percentage,NA,50,NA,NA,3195,NA,3,not
blchar02305,NCT01191268,uaa10669,sex0235,table_tidier_or_manual_extraction_first_set,male,male,NA,categorical,NA,percentage,NA,56,NA,NA,3196,NA,3,not
blchar00822,NCT01193296,ab0112,n1100,table_tidier_or_manual_extraction_first_set,n,NA,NA,count,count,none,19,NA,NA,NA,1094,NA,1,not
blchar00823,NCT01193296,ab0111,n1101,table_tidier_or_manual_extraction_first_set,n,NA,NA,count,count,none,19,NA,NA,NA,1095,NA,2,not
blchar02852,NCT01193296,ab0111,sex1506,table_tidier_or_manual_extraction_first_set,male,male,NA,categorical,NA,percentage,NA,57.9,NA,NA,3846,NA,2,not
blchar02853,NCT01193296,ab0112,sex1508,table_tidier_or_manual_extraction_first_set,male,male,NA,categorical,NA,percentage,NA,52.6,NA,NA,3847,NA,2,not
blchar00849,NCT01194830,uaa10671,n1136,table_tidier_or_manual_extraction_first_set,n,NA,NA,count,count,none,106,NA,NA,NA,1130,NA,1,special
blchar00850,NCT01194830,uaa10672,n1137,table_tidier_or_manual_extraction_first_set,n,NA,NA,count,count,none,120,NA,NA,NA,1131,NA,2,special
blchar02879,NCT01194830,uaa10671,sex1548,table_tidier_or_manual_extraction_first_set,male,male,NA,categorical,NA,percentage,NA,56.6,NA,NA,3875,NA,2,special
blchar02880,NCT01194830,uaa10672,sex1549,table_tidier_or_manual_extraction_first_set,male,male,NA,categorical,NA,percentage,NA,50.8,NA,NA,3876,NA,2,special
blchar00824,NCT01195090,uaa10674,n1103,table_tidier_or_manual_extraction_first_set,n,NA,NA,count,count,none,60,NA,NA,NA,1097,NA,1,not
blchar00825,NCT01195090,uaa10675,n1106,table_tidier_or_manual_extraction_first_set,n,NA,NA,count,count,none,60,NA,NA,NA,1100,NA,2,not
blchar03139,NCT01195090,uaa10674,sex1509,table_tidier_or_manual_extraction_first_set,male,male,NA,categorical,NA,percentage,NA,38.3,NA,NA,4168,NA,2,not
blchar03140,NCT01195090,uaa10675,sex1510,table_tidier_or_manual_extraction_first_set,male,male,NA,categorical,NA,percentage,NA,36.7,NA,NA,4169,NA,2,not
blchar01058,NCT01195662,uaa10679,n1409,table_tidier_or_manual_extraction_first_set,n,NA,NA,count,count,none,224,NA,NA,NA,1397,NA,1,special
blchar01059,NCT01195662,uaa10677,n1410,table_tidier_or_manual_extraction_first_set,n,NA,NA,count,count,none,225,NA,NA,NA,1398,NA,2,special
blchar10438,NCT01195662,uaa10677,race3439,table_tidier_or_manual_extraction_first_set,race,asian,NA,categorical,count,percentage,34,15,NA,NA,13616,NA,2,special
blchar10439,NCT01195662,uaa10679,race3440,table_tidier_or_manual_extraction_first_set,race,asian,NA,categorical,count,percentage,38,17,NA,NA,13617,NA,2,special
blchar10440,NCT01195662,uaa10677,race3441,table_tidier_or_manual_extraction_first_set,race,black,NA,categorical,count,percentage,19,8,NA,NA,13618,NA,2,special
blchar10441,NCT01195662,uaa10679,race3442,table_tidier_or_manual_extraction_first_set,race,black,NA,categorical,count,percentage,17,8,NA,NA,13619,NA,2,special
blchar10442,NCT01195662,uaa10677,race3443,table_tidier_or_manual_extraction_first_set,race,other,NA,categorical,count,percentage,12,5,NA,NA,13620,NA,2,special
blchar10443,NCT01195662,uaa10679,race3444,table_tidier_or_manual_extraction_first_set,race,other,NA,categorical,count,percentage,12,5,NA,NA,13621,NA,2,special
blchar10444,NCT01195662,uaa10677,race3445,table_tidier_or_manual_extraction_first_set,race,white,NA,categorical,count,percentage,160,71,NA,NA,13622,NA,2,special
blchar10445,NCT01195662,uaa10679,race3446,table_tidier_or_manual_extraction_first_set,race,white,NA,categorical,count,percentage,157,70,NA,NA,13623,NA,2,special
blchar03016,NCT01195662,uaa10677,sex1947,table_tidier_or_manual_extraction_first_set,male,male,NA,categorical,NA,percentage,NA,52,NA,NA,4031,NA,2,special
blchar03017,NCT01195662,uaa10679,sex1949,table_tidier_or_manual_extraction_first_set,male,male,NA,categorical,NA,percentage,NA,58,NA,NA,4032,NA,2,special
blchar00985,NCT01204294,uaa10681,n1306,table_tidier_or_manual_extraction_first_set,n,NA,NA,count,count,none,61,NA,NA,NA,1300,NA,1,not
blchar00986,NCT01204294,uaa10686,n1307,table_tidier_or_manual_extraction_first_set,n,NA,NA,count,count,none,61,NA,NA,NA,1301,NA,2,not
blchar00987,NCT01204294,uaa10687,n1308,table_tidier_or_manual_extraction_first_set,n,NA,NA,count,count,none,63,NA,NA,NA,1302,NA,3,not
blchar00988,NCT01204294,uaa10684,n1309,table_tidier_or_manual_extraction_first_set,n,NA,NA,count,count,none,124,NA,NA,NA,1303,NA,4,not
blchar02976,NCT01204294,uaa10681,sex1804,table_tidier_or_manual_extraction_first_set,male,male,NA,categorical,NA,percentage,NA,63.9,NA,NA,3985,NA,4,not
blchar02977,NCT01204294,uaa10686,sex1805,table_tidier_or_manual_extraction_first_set,male,male,NA,categorical,NA,percentage,NA,68.9,NA,NA,3986,NA,4,not
blchar02978,NCT01204294,uaa10684,sex1806,table_tidier_or_manual_extraction_first_set,male,male,NA,categorical,NA,percentage,NA,71.8,NA,NA,3987,NA,4,not
blchar02979,NCT01204294,uaa10687,sex1807,table_tidier_or_manual_extraction_first_set,male,male,NA,categorical,NA,percentage,NA,69.8,NA,NA,3988,NA,4,not
blchar00339,NCT01210001,uaa10691,n0456,table_tidier_or_manual_extraction_first_set,n,NA,NA,count,count,none,165,NA,NA,NA,453,NA,1,not
blchar00340,NCT01210001,uaa10689,n0457,table_tidier_or_manual_extraction_first_set,n,NA,NA,count,count,none,165,NA,NA,NA,454,NA,2,not
blchar00341,NCT01210001,uaa10690,n0458,table_tidier_or_manual_extraction_first_set,n,NA,NA,count,count,none,168,NA,NA,NA,455,NA,3,not
blchar08852,NCT01210001,uaa10689,race1322,table_tidier_or_manual_extraction_first_set,race,alaskan/americanindian,NA,categorical,count,percentage,1,0.6,NA,NA,11806,NA,3,not
blchar08853,NCT01210001,uaa10690,race1323,table_tidier_or_manual_extraction_first_set,race,alaskan/americanindian,NA,categorical,count,percentage,0,0,NA,NA,11807,NA,3,not
blchar08854,NCT01210001,uaa10691,race1324,table_tidier_or_manual_extraction_first_set,race,alaskan/americanindian,NA,categorical,count,percentage,1,0.6,NA,NA,11808,NA,3,not
blchar08855,NCT01210001,uaa10689,race1325,table_tidier_or_manual_extraction_first_set,race,asian,NA,categorical,count,percentage,91,55.2,NA,NA,11809,NA,3,not
blchar08856,NCT01210001,uaa10690,race1326,table_tidier_or_manual_extraction_first_set,race,asian,NA,categorical,count,percentage,94,56,NA,NA,11810,NA,3,not
blchar08857,NCT01210001,uaa10691,race1327,table_tidier_or_manual_extraction_first_set,race,asian,NA,categorical,count,percentage,103,62.4,NA,NA,11811,NA,3,not
blchar08858,NCT01210001,uaa10689,race1328,table_tidier_or_manual_extraction_first_set,race,black,NA,categorical,count,percentage,4,2.4,NA,NA,11812,NA,3,not
blchar08859,NCT01210001,uaa10690,race1329,table_tidier_or_manual_extraction_first_set,race,black,NA,categorical,count,percentage,6,3.6,NA,NA,11813,NA,3,not
blchar08860,NCT01210001,uaa10691,race1330,table_tidier_or_manual_extraction_first_set,race,black,NA,categorical,count,percentage,1,0.6,NA,NA,11814,NA,3,not
blchar08861,NCT01210001,uaa10689,race1331,table_tidier_or_manual_extraction_first_set,race,white,NA,categorical,count,percentage,69,41.8,NA,NA,11815,NA,3,not
blchar08862,NCT01210001,uaa10690,race1332,table_tidier_or_manual_extraction_first_set,race,white,NA,categorical,count,percentage,68,40.5,NA,NA,11816,NA,3,not
blchar08863,NCT01210001,uaa10691,race1333,table_tidier_or_manual_extraction_first_set,race,white,NA,categorical,count,percentage,60,36.4,NA,NA,11817,NA,3,not
blchar10596,NCT01210001,uaa10689,race3628,table_tidier_or_manual_extraction_first_set,race,indeginous_collapsed,NA,categorical,NA,percentage,NA,0.6,NA,NA,14204,NA,3,not
blchar10597,NCT01210001,uaa10690,race3629,table_tidier_or_manual_extraction_first_set,race,indeginous_collapsed,NA,categorical,NA,percentage,NA,0,NA,NA,14205,NA,3,not
blchar10598,NCT01210001,uaa10691,race3630,table_tidier_or_manual_extraction_first_set,race,indeginous_collapsed,NA,categorical,NA,percentage,NA,0.6,NA,NA,14206,NA,3,not
blchar02455,NCT01210001,uaa10689,sex0629,table_tidier_or_manual_extraction_first_set,male,male,NA,categorical,NA,percentage,NA,50.3,NA,NA,3376,NA,3,not
blchar02456,NCT01210001,uaa10690,sex0631,table_tidier_or_manual_extraction_first_set,male,male,NA,categorical,NA,percentage,NA,50.6,NA,NA,3377,NA,3,not
blchar02457,NCT01210001,uaa10691,sex0633,table_tidier_or_manual_extraction_first_set,male,male,NA,categorical,NA,percentage,NA,44.2,NA,NA,3378,NA,3,not
blchar01041,NCT01214239,uaa10694,n1390,table_tidier_or_manual_extraction_first_set,n,NA,NA,count,count,none,99,NA,NA,NA,1378,NA,1,not
blchar01042,NCT01214239,uaa10693,n1391,table_tidier_or_manual_extraction_first_set,n,NA,NA,count,count,none,200,NA,NA,NA,1379,NA,2,not
blchar03005,NCT01214239,uaa10693,sex1918,table_tidier_or_manual_extraction_first_set,male,male,NA,categorical,NA,percentage,NA,58,NA,NA,4020,NA,2,not
blchar03006,NCT01214239,uaa10694,sex1920,table_tidier_or_manual_extraction_first_set,male,male,NA,categorical,NA,percentage,NA,59.6,NA,NA,4021,NA,2,not
blchar01032,NCT01215097,uaa10697,n1380,table_tidier_or_manual_extraction_first_set,n,NA,NA,count,count,none,100,NA,NA,NA,1368,NA,1,not
blchar01033,NCT01215097,uaa10696,n1381,table_tidier_or_manual_extraction_first_set,n,NA,NA,count,count,none,205,NA,NA,NA,1369,NA,2,not
blchar02998,NCT01215097,uaa10696,sex1900,table_tidier_or_manual_extraction_first_set,male,male,NA,categorical,NA,percentage,NA,49.8,NA,NA,4013,NA,2,not
blchar02999,NCT01215097,uaa10697,sex1902,table_tidier_or_manual_extraction_first_set,male,male,NA,categorical,NA,percentage,NA,50,NA,NA,4014,NA,2,not
blchar00345,NCT01217892,uaa10701,n0463,table_tidier_or_manual_extraction_first_set,n,NA,NA,count,count,none,99,NA,NA,NA,460,NA,1,not
blchar00346,NCT01217892,uaa10699,n0464,table_tidier_or_manual_extraction_first_set,n,NA,NA,count,count,none,99,NA,NA,NA,461,NA,2,not
blchar00347,NCT01217892,uaa10700,n0465,table_tidier_or_manual_extraction_first_set,n,NA,NA,count,count,none,100,NA,NA,NA,462,NA,3,not
blchar00348,NCT01217892,uaa10702,n0466,table_tidier_or_manual_extraction_first_set,n,NA,NA,count,count,none,101,NA,NA,NA,463,NA,4,not
blchar08873,NCT01217892,uaa10699,race1343,table_tidier_or_manual_extraction_first_set,race,asian,NA,categorical,count,percentage,3,3,NA,NA,11827,NA,4,not
blchar08874,NCT01217892,uaa10700,race1344,table_tidier_or_manual_extraction_first_set,race,asian,NA,categorical,count,percentage,8,8,NA,NA,11828,NA,4,not
blchar08875,NCT01217892,uaa10701,race1345,table_tidier_or_manual_extraction_first_set,race,asian,NA,categorical,count,percentage,7,7.1,NA,NA,11829,NA,4,not
blchar08876,NCT01217892,uaa10702,race1346,table_tidier_or_manual_extraction_first_set,race,asian,NA,categorical,count,percentage,10,9.9,NA,NA,11830,NA,4,not
blchar08877,NCT01217892,uaa10699,race1347,table_tidier_or_manual_extraction_first_set,race,black,NA,categorical,count,percentage,6,6.1,NA,NA,11831,NA,4,not
blchar08878,NCT01217892,uaa10700,race1348,table_tidier_or_manual_extraction_first_set,race,black,NA,categorical,count,percentage,10,10,NA,NA,11832,NA,4,not
blchar08879,NCT01217892,uaa10701,race1349,table_tidier_or_manual_extraction_first_set,race,black,NA,categorical,count,percentage,5,5.1,NA,NA,11833,NA,4,not
blchar08880,NCT01217892,uaa10702,race1350,table_tidier_or_manual_extraction_first_set,race,black,NA,categorical,count,percentage,5,5,NA,NA,11834,NA,4,not
blchar08881,NCT01217892,uaa10699,race1351,table_tidier_or_manual_extraction_first_set,race,other,NA,categorical,count,percentage,9,9.1,NA,NA,11835,NA,4,not
blchar08882,NCT01217892,uaa10700,race1352,table_tidier_or_manual_extraction_first_set,race,other,NA,categorical,count,percentage,3,3,NA,NA,11836,NA,4,not
blchar08883,NCT01217892,uaa10701,race1353,table_tidier_or_manual_extraction_first_set,race,other,NA,categorical,count,percentage,3,3,NA,NA,11837,NA,4,not
blchar08884,NCT01217892,uaa10702,race1354,table_tidier_or_manual_extraction_first_set,race,other,NA,categorical,count,percentage,4,4,NA,NA,11838,NA,4,not
blchar08885,NCT01217892,uaa10699,race1355,table_tidier_or_manual_extraction_first_set,race,white,NA,categorical,count,percentage,81,81.8,NA,NA,11839,NA,4,not
blchar08886,NCT01217892,uaa10700,race1356,table_tidier_or_manual_extraction_first_set,race,white,NA,categorical,count,percentage,79,79,NA,NA,11840,NA,4,not
blchar08887,NCT01217892,uaa10701,race1357,table_tidier_or_manual_extraction_first_set,race,white,NA,categorical,count,percentage,84,84.8,NA,NA,11841,NA,4,not
blchar08888,NCT01217892,uaa10702,race1358,table_tidier_or_manual_extraction_first_set,race,white,NA,categorical,count,percentage,82,81.2,NA,NA,11842,NA,4,not
blchar02461,NCT01217892,uaa10699,sex0641,table_tidier_or_manual_extraction_first_set,male,male,NA,categorical,NA,percentage,NA,49.5,NA,NA,3382,NA,4,not
blchar02462,NCT01217892,uaa10700,sex0643,table_tidier_or_manual_extraction_first_set,male,male,NA,categorical,NA,percentage,NA,37,NA,NA,3383,NA,4,not
blchar02463,NCT01217892,uaa10701,sex0645,table_tidier_or_manual_extraction_first_set,male,male,NA,categorical,NA,percentage,NA,46.5,NA,NA,3384,NA,4,not
