nct_id,nct_id2,models,term,estimate,std.error,statistic,p.value
NCT02489968,NCT02489968,f4,arm_f_2_uaa11146:sex,-0.115,0.166,-0.694,4.881e-01
NCT02489968,NCT02489968,f4,arm_f_2_uaa11147:sex,-0.127,0.181,-0.704,4.816e-01
NCT02489968,NCT02489968,f4,arm_f_2_uaa11148:sex,0.084,0.171,0.492,6.228e-01
NCT01734785,NCT01734785,f4,(Intercept),3.68,0.728,5.055,7.298e-07
NCT01734785,NCT01734785,f4,value_1,0.581,0.061,9.526,4.418e-19
NCT01734785,NCT01734785,f4,age10,-0.081,0.09,-0.908,3.644e-01
NCT01734785,NCT01734785,f4,arm_f_2_uaa10904,-0.787,0.717,-1.097,2.734e-01
NCT01734785,NCT01734785,f4,arm_f_2_uaa10905,-1.301,0.714,-1.824,6.916e-02
NCT01734785,NCT01734785,f4,sex,0.325,0.175,1.861,6.373e-02
NCT01734785,NCT01734785,f4,age10:arm_f_2_uaa10904,0.063,0.127,0.492,6.232e-01
NCT01734785,NCT01734785,f4,age10:arm_f_2_uaa10905,0.128,0.124,1.026,3.057e-01
NCT01734785,NCT01734785,f4,arm_f_2_uaa10904:sex,-0.465,0.249,-1.869,6.255e-02
NCT01734785,NCT01734785,f4,arm_f_2_uaa10905:sex,-0.091,0.25,-0.362,7.176e-01
NCT01719003,NCT01719003,f4,(Intercept),4.903,0.438,11.195,7.547e-28
NCT01719003,NCT01719003,f4,value_1,0.437,0.023,19.134,3.527e-72
NCT01719003,NCT01719003,f4,age10,-0.182,0.071,-2.569,1.032e-02
NCT01719003,NCT01719003,f4,arm_f_2_uaa10882,-1.343,0.554,-2.425,1.542e-02
NCT01719003,NCT01719003,f4,arm_f_2_uaa10883,-1.956,0.552,-3.545,4.070e-04
NCT01719003,NCT01719003,f4,arm_f_2_uaa10884,-2.167,0.549,-3.948,8.287e-05
NCT01719003,NCT01719003,f4,arm_f_2_uaa10885,-2.43,0.555,-4.381,1.273e-05
NCT01719003,NCT01719003,f4,arm_f_2_uaa10886,-1.952,0.544,-3.586,3.480e-04
NCT01719003,NCT01719003,f4,arm_f_2_uaa10887,-1.965,0.536,-3.664,2.577e-04
NCT01719003,NCT01719003,f4,arm_f_2_uaa10888,-2.162,0.539,-4.01,6.412e-05
NCT01719003,NCT01719003,f4,sex,-0.45,0.153,-2.944,3.293e-03
NCT01719003,NCT01719003,f4,age10:arm_f_2_uaa10882,0.234,0.101,2.323,2.033e-02
NCT01719003,NCT01719003,f4,age10:arm_f_2_uaa10883,0.329,0.102,3.239,1.228e-03
NCT01719003,NCT01719003,f4,age10:arm_f_2_uaa10884,0.223,0.101,2.215,2.696e-02
NCT01719003,NCT01719003,f4,age10:arm_f_2_uaa10885,0.325,0.101,3.209,1.366e-03
NCT01719003,NCT01719003,f4,age10:arm_f_2_uaa10886,0.181,0.098,1.847,6.497e-02
NCT01719003,NCT01719003,f4,age10:arm_f_2_uaa10887,0.204,0.097,2.094,3.642e-02
NCT01719003,NCT01719003,f4,age10:arm_f_2_uaa10888,0.264,0.101,2.609,9.171e-03
NCT01719003,NCT01719003,f4,arm_f_2_uaa10882:sex,-0.115,0.216,-0.53,5.964e-01
NCT01719003,NCT01719003,f4,arm_f_2_uaa10883:sex,0.067,0.218,0.305,7.603e-01
NCT01719003,NCT01719003,f4,arm_f_2_uaa10884:sex,0.189,0.216,0.873,3.830e-01
NCT01719003,NCT01719003,f4,arm_f_2_uaa10885:sex,0.199,0.221,0.899,3.688e-01
NCT01719003,NCT01719003,f4,arm_f_2_uaa10886:sex,0.267,0.219,1.22,2.226e-01
NCT01719003,NCT01719003,f4,arm_f_2_uaa10887:sex,0.278,0.221,1.261,2.077e-01
NCT01719003,NCT01719003,f4,arm_f_2_uaa10888:sex,0.353,0.22,1.605,1.087e-01
NCT01075282,NCT01075282,f4,(Intercept),2.512,0.38,6.615,6.827e-11
NCT01075282,NCT01075282,f4,value_1,0.741,0.03,25.049,1.791e-102
NCT01075282,NCT01075282,f4,age10,-0.085,0.051,-1.669,9.549e-02
NCT01075282,NCT01075282,f4,arm_f_2_uaa10533,-0.239,0.414,-0.578,5.636e-01
NCT01075282,NCT01075282,f4,arm_f_2_uaa10535,0.662,0.404,1.638,1.018e-01
NCT01075282,NCT01075282,f4,sex,-0.094,0.094,-1.001,3.172e-01
NCT01075282,NCT01075282,f4,age10:arm_f_2_uaa10533,0.042,0.072,0.583,5.602e-01
NCT01075282,NCT01075282,f4,age10:arm_f_2_uaa10535,-0.13,0.07,-1.859,6.344e-02
NCT01075282,NCT01075282,f4,arm_f_2_uaa10533:sex,0.179,0.132,1.356,1.754e-01
NCT01075282,NCT01075282,f4,arm_f_2_uaa10535:sex,0.102,0.133,0.765,4.443e-01
NCT01191268,NCT01191268,f4,(Intercept),5.041,0.48,10.492,2.727e-24
NCT01191268,NCT01191268,f4,value_1,0.303,0.032,9.587,9.864e-21
NCT01191268,NCT01191268,f4,age10,-0.082,0.064,-1.289,1.979e-01
NCT01191268,NCT01191268,f4,arm_f_2_uaa10666,-0.675,0.551,-1.225,2.208e-01
NCT01191268,NCT01191268,f4,arm_f_2_uaa10668,-0.325,0.53,-0.613,5.402e-01
NCT01191268,NCT01191268,f4,sex,-0.113,0.115,-0.981,3.270e-01
NCT01191268,NCT01191268,f4,age10:arm_f_2_uaa10666,0.07,0.091,0.77,4.418e-01
NCT01191268,NCT01191268,f4,age10:arm_f_2_uaa10668,0.01,0.088,0.116,9.076e-01
NCT01191268,NCT01191268,f4,arm_f_2_uaa10666:sex,0.189,0.163,1.16,2.464e-01
NCT01191268,NCT01191268,f4,arm_f_2_uaa10668:sex,0.084,0.164,0.514,6.077e-01
NCT01621178,NCT01621178,f4,(Intercept),4.412,0.613,7.194,2.138e-12
NCT01621178,NCT01621178,f4,value_1,0.345,0.04,8.567,1.137e-16
NCT01621178,NCT01621178,f4,age10,0.023,0.081,0.29,7.717e-01
NCT01621178,NCT01621178,f4,arm_f_2_uaa10825,0.85,0.745,1.142,2.541e-01
NCT01621178,NCT01621178,f4,arm_f_2_uaa10826,0.431,0.744,0.579,5.626e-01
NCT01621178,NCT01621178,f4,sex,-0.168,0.136,-1.241,2.152e-01
NCT01621178,NCT01621178,f4,age10:arm_f_2_uaa10825,-0.144,0.114,-1.258,2.091e-01
NCT01621178,NCT01621178,f4,age10:arm_f_2_uaa10826,-0.07,0.113,-0.616,5.379e-01
NCT01621178,NCT01621178,f4,arm_f_2_uaa10825:sex,0.212,0.193,1.102,2.712e-01
NCT01621178,NCT01621178,f4,arm_f_2_uaa10826:sex,0.162,0.192,0.841,4.006e-01
NCT00641043,NCT00641043,f5,(Intercept),3.079,0.828,3.72,2.289e-04
NCT00641043,NCT00641043,f5,value_1,0.535,0.096,5.59,4.352e-08
NCT00641043,NCT00641043,f5,arm_f_2_uaa10253,-0.27,1.051,-0.256,7.977e-01
NCT00641043,NCT00641043,f5,value_1:arm_f_2_uaa10253,-0.02,0.122,-0.165,8.690e-01
NCT00621140,NCT00621140,f5,(Intercept),4.266,0.68,6.274,7.696e-10
NCT00621140,NCT00621140,f5,value_1,0.473,0.084,5.597,3.618e-08
NCT00621140,NCT00621140,f5,arm_f_2_uaa10243,-1.479,0.825,-1.794,7.341e-02
NCT00621140,NCT00621140,f5,value_1:arm_f_2_uaa10243,0.11,0.102,1.075,2.830e-01
NCT00601250,NCT00601250,f5,(Intercept),3.322,0.575,5.782,1.120e-08
NCT00601250,NCT00601250,f5,value_1,0.582,0.071,8.165,1.536e-15
NCT00601250,NCT00601250,f5,arm_f_2_uaa10222,-0.493,0.668,-0.738,4.609e-01
NCT00601250,NCT00601250,f5,value_1:arm_f_2_uaa10222,-0.012,0.083,-0.139,8.892e-01
NCT00602472,NCT00602472,f5,(Intercept),2.501,0.488,5.122,3.597e-07
NCT00602472,NCT00602472,f5,value_1,0.676,0.06,11.31,4.648e-28
NCT00602472,NCT00602472,f5,arm_f_2_uaa10225,0.174,0.57,0.306,7.599e-01
NCT00602472,NCT00602472,f5,value_1:arm_f_2_uaa10225,-0.095,0.07,-1.355,1.756e-01
NCT00622284,NCT00622284,f5,(Intercept),2.596,0.234,11.079,1.702e-27
NCT00622284,NCT00622284,f5,value_1,0.568,0.03,18.762,7.618e-71
NCT00622284,NCT00622284,f5,arm_f_2_uaa10247,-0.291,0.33,-0.881,3.782e-01
NCT00622284,NCT00622284,f5,value_1:arm_f_2_uaa10247,0.065,0.043,1.523,1.279e-01
NCT00654381,NCT00654381,f5,(Intercept),-1.725,1.07,-1.611,1.077e-01
NCT00654381,NCT00654381,f5,value_1,1.264,0.134,9.42,1.217e-19
NCT00654381,NCT00654381,f5,arm_f_2_uaa10263,1.15,1.303,0.882,3.780e-01
NCT00654381,NCT00654381,f5,arm_f_2_uaa10264,0.737,1.32,0.558,5.771e-01
NCT00654381,NCT00654381,f5,arm_f_2_uaa10267,0.752,1.284,0.586,5.584e-01
NCT00654381,NCT00654381,f5,value_1:arm_f_2_uaa10263,-0.254,0.163,-1.557,1.199e-01
NCT00654381,NCT00654381,f5,value_1:arm_f_2_uaa10264,-0.202,0.165,-1.227,2.203e-01
NCT00654381,NCT00654381,f5,value_1:arm_f_2_uaa10267,-0.151,0.161,-0.938,3.489e-01
NCT00954447,NCT00954447,f5,(Intercept),2.451,0.343,7.137,1.624e-12
NCT00954447,NCT00954447,f5,value_1,0.704,0.041,17.069,8.379e-59
NCT00954447,NCT00954447,f5,arm_f_2_uaa10443,0.091,0.484,0.188,8.505e-01
NCT00954447,NCT00954447,f5,value_1:arm_f_2_uaa10443,-0.086,0.058,-1.485,1.379e-01
NCT00798161,NCT00798161,f5,(Intercept),3.577,1.013,3.531,4.397e-04
NCT00798161,NCT00798161,f5,value_1,0.557,0.116,4.813,1.792e-06
NCT00798161,NCT00798161,f5,arm_f_2_uaa10361,0.287,1.244,0.231,8.174e-01
NCT00798161,NCT00798161,f5,arm_f_2_uaa10362,-0.445,1.213,-0.367,7.136e-01
NCT00798161,NCT00798161,f5,arm_f_2_uaa10363,0.344,1.242,0.277,7.821e-01
NCT00798161,NCT00798161,f5,arm_f_2_uaa10364,-0.629,1.264,-0.498,6.189e-01
NCT00798161,NCT00798161,f5,arm_f_2_uaa10365,-1.232,1.259,-0.978,3.282e-01
NCT00798161,NCT00798161,f5,value_1:arm_f_2_uaa10361,-0.061,0.142,-0.43,6.675e-01
NCT00798161,NCT00798161,f5,value_1:arm_f_2_uaa10362,-0.108,0.139,-0.781,4.350e-01
NCT00798161,NCT00798161,f5,value_1:arm_f_2_uaa10363,-0.156,0.142,-1.098,2.724e-01
NCT00798161,NCT00798161,f5,value_1:arm_f_2_uaa10364,-0.032,0.146,-0.223,8.237e-01
NCT00798161,NCT00798161,f5,value_1:arm_f_2_uaa10365,0.095,0.144,0.656,5.123e-01
NCT00915772,NCT00915772,f5,(Intercept),2.042,0.55,3.715,2.235e-04
NCT00915772,NCT00915772,f5,value_1,0.726,0.073,9.939,1.531e-21
NCT00915772,NCT00915772,f5,arm_f_2_uaa10431,0.717,0.72,0.997,3.194e-01
NCT00915772,NCT00915772,f5,arm_f_2_uaa10432,1.677,0.733,2.288,2.251e-02
NCT00915772,NCT00915772,f5,value_1:arm_f_2_uaa10431,-0.111,0.095,-1.169,2.427e-01
NCT00915772,NCT00915772,f5,value_1:arm_f_2_uaa10432,-0.256,0.098,-2.616,9.144e-03
NCT01438814,NCT01438814,f5,(Intercept),2.582,0.425,6.082,1.980e-09
NCT01438814,NCT01438814,f5,value_1,0.552,0.053,10.409,1.226e-23
NCT01438814,NCT01438814,f5,arm_f_2_uaa10774,0.007,0.555,0.012,9.903e-01
NCT01438814,NCT01438814,f5,value_1:arm_f_2_uaa10774,-0.002,0.07,-0.023,9.818e-01
NCT01215097,NCT01215097,f5,(Intercept),0.412,0.721,0.571,5.687e-01
NCT01215097,NCT01215097,f5,value_1,0.927,0.09,10.338,1.402e-21
NCT01215097,NCT01215097,f5,arm_f_2_uaa10696,2.436,0.869,2.804,5.378e-03
NCT01215097,NCT01215097,f5,value_1:arm_f_2_uaa10696,-0.375,0.108,-3.472,5.930e-04
NCT01214239,NCT01214239,f5,(Intercept),2.051,0.816,2.515,1.244e-02
NCT01214239,NCT01214239,f5,value_1,0.689,0.1,6.872,3.896e-11
NCT01214239,NCT01214239,f5,arm_f_2_uaa10693,0.625,0.994,0.629,5.301e-01
NCT01214239,NCT01214239,f5,value_1:arm_f_2_uaa10693,-0.129,0.123,-1.048,2.955e-01
NCT01204294,NCT01204294,f5,(Intercept),3.993,0.952,4.194,3.192e-05
NCT01204294,NCT01204294,f5,value_1,0.401,0.119,3.38,7.751e-04
NCT01204294,NCT01204294,f5,arm_f_2_uaa10681,-2.028,1.169,-1.734,8.348e-02
NCT01204294,NCT01204294,f5,arm_f_2_uaa10682,-1.601,1.2,-1.334,1.826e-01
NCT01204294,NCT01204294,f5,arm_f_2_uaa10683,-2.271,1.183,-1.919,5.548e-02
NCT01204294,NCT01204294,f5,arm_f_2_uaa10684,-2.045,1.084,-1.888,5.958e-02
NCT01204294,NCT01204294,f5,arm_f_2_uaa10685,-2.637,1.161,-2.272,2.349e-02
NCT01204294,NCT01204294,f5,arm_f_2_uaa10686,-0.208,1.124,-0.185,8.532e-01
NCT01204294,NCT01204294,f5,value_1:arm_f_2_uaa10681,0.232,0.146,1.585,1.136e-01
NCT01204294,NCT01204294,f5,value_1:arm_f_2_uaa10682,0.205,0.15,1.365,1.728e-01
NCT01204294,NCT01204294,f5,value_1:arm_f_2_uaa10683,0.27,0.147,1.832,6.755e-02
NCT01204294,NCT01204294,f5,value_1:arm_f_2_uaa10684,0.267,0.134,1.984,4.777e-02
NCT01204294,NCT01204294,f5,value_1:arm_f_2_uaa10685,0.327,0.145,2.247,2.502e-02
NCT01204294,NCT01204294,f5,value_1:arm_f_2_uaa10686,-0.007,0.139,-0.051,9.591e-01
NCT01792518,NCT01792518,f5,(Intercept),1.618,0.584,2.772,5.875e-03
NCT01792518,NCT01792518,f5,value_1,0.79,0.074,10.738,1.892e-23
NCT01792518,NCT01792518,f5,arm_f_2_uaa10927,1.156,0.816,1.418,1.572e-01
NCT01792518,NCT01792518,f5,value_1:arm_f_2_uaa10927,-0.221,0.103,-2.138,3.320e-02
NCT01210001,NCT01210001,f5,(Intercept),2.585,0.597,4.332,1.797e-05
NCT01210001,NCT01210001,f5,value_1,0.661,0.073,9.098,2.430e-18
NCT01210001,NCT01210001,f5,arm_f_2_uaa10689,1.029,0.849,1.211,2.264e-01
NCT01210001,NCT01210001,f5,arm_f_2_uaa10690,1.446,0.886,1.632,1.034e-01
NCT01210001,NCT01210001,f5,value_1:arm_f_2_uaa10689,-0.188,0.104,-1.804,7.188e-02
NCT01210001,NCT01210001,f5,value_1:arm_f_2_uaa10690,-0.249,0.109,-2.292,2.234e-02
NCT01177813,NCT01177813,f5,(Intercept),2.964,0.522,5.681,1.828e-08
NCT01177813,NCT01177813,f5,value_1,0.61,0.066,9.304,1.085e-19
NCT01177813,NCT01177813,f5,arm_f_2_uaa10644,0.945,0.702,1.346,1.788e-01
NCT01177813,NCT01177813,f5,arm_f_2_uaa10645,0.161,0.703,0.229,8.191e-01
NCT01177813,NCT01177813,f5,arm_f_2_uaa10647,-0.991,0.738,-1.342,1.798e-01
NCT01177813,NCT01177813,f5,value_1:arm_f_2_uaa10644,-0.193,0.088,-2.182,2.941e-02
NCT01177813,NCT01177813,f5,value_1:arm_f_2_uaa10645,-0.11,0.089,-1.239,2.155e-01
NCT01177813,NCT01177813,f5,value_1:arm_f_2_uaa10647,0.052,0.093,0.554,5.796e-01
NCT01159600,NCT01159600,f5,(Intercept),2.452,0.318,7.714,2.435e-14
NCT01159600,NCT01159600,f5,value_1,0.664,0.039,16.884,6.111e-58
NCT01159600,NCT01159600,f5,arm_f_2_uaa10627,1.25,0.461,2.71,6.811e-03
NCT01159600,NCT01159600,f5,arm_f_2_uaa10628,1.418,0.449,3.161,1.608e-03
NCT01159600,NCT01159600,f5,value_1:arm_f_2_uaa10627,-0.226,0.057,-3.95,8.232e-05
NCT01159600,NCT01159600,f5,value_1:arm_f_2_uaa10628,-0.248,0.056,-4.461,8.861e-06
NCT01167881,NCT01167881,f5,(Intercept),2.521,0.297,8.474,5.476e-17
NCT01167881,NCT01167881,f5,value_1,0.604,0.037,16.141,3.077e-54
NCT01167881,NCT01167881,f5,arm_f_2_uaa10635,1.023,0.431,2.375,1.766e-02
NCT01167881,NCT01167881,f5,value_1:arm_f_2_uaa10635,-0.148,0.054,-2.732,6.372e-03
NCT01164501,NCT01164501,f5,(Intercept),1.981,0.448,4.422,1.132e-05
NCT01164501,NCT01164501,f5,value_1,0.753,0.055,13.65,7.300e-38
NCT01164501,NCT01164501,f5,arm_f_2_uaa10631,0.291,0.901,0.323,7.470e-01
NCT01164501,NCT01164501,f5,arm_f_2_uaa10632,0.384,0.635,0.605,5.456e-01
NCT01164501,NCT01164501,f5,value_1:arm_f_2_uaa10631,-0.098,0.111,-0.882,3.781e-01
NCT01164501,NCT01164501,f5,value_1:arm_f_2_uaa10632,-0.102,0.078,-1.293,1.963e-01
NCT01370005,NCT01370005,f5,(Intercept),0.837,0.401,2.09,3.690e-02
NCT01370005,NCT01370005,f5,value_1,0.896,0.05,17.737,9.886e-60
NCT01370005,NCT01370005,f5,arm_f_2_uaa10737,1.934,0.544,3.553,4.024e-04
NCT01370005,NCT01370005,f5,arm_f_2_uaa10738,1.283,0.565,2.271,2.339e-02
NCT01370005,NCT01370005,f5,value_1:arm_f_2_uaa10737,-0.325,0.069,-4.732,2.617e-06
NCT01370005,NCT01370005,f5,value_1:arm_f_2_uaa10738,-0.244,0.071,-3.425,6.468e-04
NCT01306214,NCT01306214,f5,(Intercept),1.269,0.61,2.081,3.787e-02
NCT01306214,NCT01306214,f5,value_1,0.781,0.073,10.716,1.774e-24
NCT01306214,NCT01306214,f5,arm_f_2_uaa10725,2.815,0.846,3.328,9.337e-04
NCT01306214,NCT01306214,f5,arm_f_2_uaa10726,0.869,0.864,1.006,3.148e-01
NCT01306214,NCT01306214,f5,value_1:arm_f_2_uaa10725,-0.389,0.101,-3.857,1.282e-04
NCT01306214,NCT01306214,f5,value_1:arm_f_2_uaa10726,-0.171,0.104,-1.649,9.971e-02
NCT01368081,NCT01368081,f5,(Intercept),3.048,0.252,12.111,9.015e-32
NCT01368081,NCT01368081,f5,value_1,0.497,0.032,15.593,1.195e-49
NCT01368081,NCT01368081,f5,arm_f_2_uaa10734,-0.235,0.348,-0.674,5.007e-01
NCT01368081,NCT01368081,f5,value_1:arm_f_2_uaa10734,0.027,0.044,0.623,5.336e-01
NCT01422876,NCT01422876,f5,(Intercept),1.941,0.425,4.563,5.501e-06
NCT01422876,NCT01422876,f5,value_1,0.672,0.053,12.776,2.094e-35
NCT01422876,NCT01422876,f5,arm_f_2_uaa10768,0.947,0.578,1.638,1.016e-01
NCT01422876,NCT01422876,f5,arm_f_2_uaa10769,1.429,0.598,2.389,1.703e-02
NCT01422876,NCT01422876,f5,arm_f_2_uaa10770,1.233,0.602,2.047,4.084e-02
NCT01422876,NCT01422876,f5,arm_f_2_uaa10771,1.577,0.6,2.627,8.712e-03
NCT01422876,NCT01422876,f5,value_1:arm_f_2_uaa10768,-0.123,0.072,-1.719,8.592e-02
NCT01422876,NCT01422876,f5,value_1:arm_f_2_uaa10769,-0.192,0.074,-2.585,9.840e-03
NCT01422876,NCT01422876,f5,value_1:arm_f_2_uaa10770,-0.209,0.075,-2.797,5.234e-03
NCT01422876,NCT01422876,f5,value_1:arm_f_2_uaa10771,-0.249,0.075,-3.34,8.605e-04
NCT01708902,NCT01708902,f5,(Intercept),2.8,0.653,4.287,2.062e-05
NCT01708902,NCT01708902,f5,value_1,0.485,0.075,6.495,1.573e-10
NCT01708902,NCT01708902,f5,arm_f_2_uaa10873,-2.224,0.972,-2.288,2.245e-02
NCT01708902,NCT01708902,f5,arm_f_2_uaa10874,0.643,0.94,0.684,4.942e-01
NCT01708902,NCT01708902,f5,arm_f_2_uaa10875,1.066,0.98,1.088,2.769e-01
NCT01708902,NCT01708902,f5,arm_f_2_uaa10876,2.045,0.947,2.158,3.123e-02
NCT01708902,NCT01708902,f5,value_1:arm_f_2_uaa10873,0.3,0.111,2.696,7.182e-03
NCT01708902,NCT01708902,f5,value_1:arm_f_2_uaa10874,-0.149,0.107,-1.392,1.643e-01
NCT01708902,NCT01708902,f5,value_1:arm_f_2_uaa10875,-0.179,0.112,-1.591,1.120e-01
NCT01708902,NCT01708902,f5,value_1:arm_f_2_uaa10876,-0.282,0.109,-2.589,9.820e-03
NCT01064687,NCT01064687,f5,(Intercept),4.05,0.446,9.08,6.122e-19
NCT01064687,NCT01064687,f5,value_1,0.425,0.055,7.778,1.906e-14
NCT01064687,NCT01064687,f5,arm_f_2_uaa10527,-0.824,0.557,-1.48,1.391e-01
NCT01064687,NCT01064687,f5,arm_f_2_uaa10529,-0.995,0.543,-1.831,6.744e-02
NCT01064687,NCT01064687,f5,arm_f_2_uaa10530,-0.148,0.544,-0.273,7.852e-01
NCT01064687,NCT01064687,f5,value_1:arm_f_2_uaa10527,0.014,0.068,0.201,8.404e-01
NCT01064687,NCT01064687,f5,value_1:arm_f_2_uaa10529,0.009,0.066,0.132,8.950e-01
NCT01064687,NCT01064687,f5,value_1:arm_f_2_uaa10530,-0.034,0.067,-0.511,6.093e-01
NCT01126580,NCT01126580,f5,(Intercept),2.968,0.495,5.996,3.075e-09
NCT01126580,NCT01126580,f5,value_1,0.543,0.065,8.378,2.448e-16
NCT01126580,NCT01126580,f5,arm_f_2_uaa10593,-0.631,0.686,-0.92,3.580e-01
NCT01126580,NCT01126580,f5,arm_f_2_uaa10595,-0.938,0.672,-1.396,1.631e-01
NCT01126580,NCT01126580,f5,value_1:arm_f_2_uaa10593,0.071,0.09,0.788,4.310e-01
NCT01126580,NCT01126580,f5,value_1:arm_f_2_uaa10595,0.1,0.088,1.14,2.546e-01
NCT01624259,NCT01624259,f5,(Intercept),2.489,0.47,5.292,1.712e-07
NCT01624259,NCT01624259,f5,value_1,0.518,0.058,8.904,6.708e-18
NCT01624259,NCT01624259,f5,arm_f_2_uaa10830,0.651,0.667,0.976,3.294e-01
NCT01624259,NCT01624259,f5,value_1:arm_f_2_uaa10830,-0.074,0.082,-0.903,3.670e-01
NCT01769378,NCT01769378,f5,(Intercept),3.854,1.48,2.605,9.663e-03
NCT01769378,NCT01769378,f5,value_1,0.512,0.176,2.912,3.872e-03
NCT01769378,NCT01769378,f5,arm_f_2_uaa10919,-2.793,1.663,-1.68,9.408e-02
NCT01769378,NCT01769378,f5,value_1:arm_f_2_uaa10919,0.202,0.198,1.021,3.080e-01
NCT02152371,NCT02152371,f5,(Intercept),1.991,0.746,2.668,8.046e-03
NCT02152371,NCT02152371,f5,value_1,0.661,0.089,7.406,1.384e-12
NCT02152371,NCT02152371,f5,arm_f_2_uaa11060,1.013,1.057,0.958,3.388e-01
NCT02152371,NCT02152371,f5,value_1:arm_f_2_uaa11060,-0.218,0.126,-1.73,8.460e-02
NCT02597049,NCT02597049,f5,(Intercept),1.739,0.692,2.514,1.233e-02
NCT02597049,NCT02597049,f5,value_1,0.742,0.089,8.346,1.095e-15
NCT02597049,NCT02597049,f5,arm_f_2_uaa11175,1.067,0.964,1.107,2.689e-01
NCT02597049,NCT02597049,f5,arm_f_2_uaa11176,-0.357,0.942,-0.38,7.045e-01
NCT02597049,NCT02597049,f5,value_1:arm_f_2_uaa11175,-0.201,0.126,-1.597,1.111e-01
NCT02597049,NCT02597049,f5,value_1:arm_f_2_uaa11176,-0.027,0.123,-0.216,8.291e-01
NCT01606007,NCT01606007,f5,(Intercept),5.553,0.817,6.794,3.060e-11
NCT01606007,NCT01606007,f5,value_1,0.263,0.086,3.049,2.415e-03
NCT01606007,NCT01606007,f5,arm_f_2_uaa10812,-0.177,1.108,-0.16,8.732e-01
NCT01606007,NCT01606007,f5,arm_f_2_uaa10813,-1.445,1.078,-1.34,1.808e-01
NCT01606007,NCT01606007,f5,value_1:arm_f_2_uaa10812,-0.013,0.117,-0.113,9.100e-01
NCT01606007,NCT01606007,f5,value_1:arm_f_2_uaa10813,0.084,0.113,0.74,4.595e-01
NCT02284893,NCT02284893,f5,(Intercept),3.423,0.772,4.436,1.180e-05
NCT02284893,NCT02284893,f5,value_1,0.489,0.086,5.661,2.830e-08
NCT02284893,NCT02284893,f5,arm_f_2_uaa11104,-1.14,1.089,-1.047,2.955e-01
NCT02284893,NCT02284893,f5,value_1:arm_f_2_uaa11104,0.098,0.122,0.804,4.219e-01
NCT02681094,NCT02681094,f5,(Intercept),4.18,0.436,9.582,9.641e-21
NCT02681094,NCT02681094,f5,value_1,0.41,0.052,7.865,1.095e-14
NCT02681094,NCT02681094,f5,arm_f_2_uaa11197,0.015,0.658,0.023,9.816e-01
NCT02681094,NCT02681094,f5,arm_f_2_uaa11198,0.228,0.636,0.358,7.203e-01
NCT02681094,NCT02681094,f5,value_1:arm_f_2_uaa11197,0.004,0.079,0.044,9.647e-01
NCT02681094,NCT02681094,f5,value_1:arm_f_2_uaa11198,-0.07,0.077,-0.906,3.651e-01
NCT02471404,NCT02471404,f5,(Intercept),6.272,0.664,9.451,2.831e-20
NCT02471404,NCT02471404,f5,value_1,0.137,0.094,1.463,1.437e-01
NCT02471404,NCT02471404,f5,arm_f_2_uaa11141,0.461,0.895,0.515,6.067e-01
NCT02471404,NCT02471404,f5,arm_f_2_uaa11142,-1.132,0.948,-1.195,2.326e-01
NCT02471404,NCT02471404,f5,value_1:arm_f_2_uaa11141,-0.036,0.127,-0.28,7.794e-01
NCT02471404,NCT02471404,f5,value_1:arm_f_2_uaa11142,0.137,0.135,1.019,3.083e-01
NCT01217892,NCT01217892,f5,(Intercept),3.546,0.588,6.031,3.829e-09
NCT01217892,NCT01217892,f5,value_1,0.503,0.072,6.948,1.590e-11
NCT01217892,NCT01217892,f5,arm_f_2_uaa10699,0.276,0.936,0.295,7.684e-01
NCT01217892,NCT01217892,f5,arm_f_2_uaa10700,-0.44,0.892,-0.493,6.221e-01
NCT01217892,NCT01217892,f5,arm_f_2_uaa10701,1.506,0.885,1.703,8.944e-02
NCT01217892,NCT01217892,f5,value_1:arm_f_2_uaa10699,-0.077,0.117,-0.656,5.122e-01
NCT01217892,NCT01217892,f5,value_1:arm_f_2_uaa10700,0.023,0.111,0.205,8.378e-01
NCT01217892,NCT01217892,f5,value_1:arm_f_2_uaa10701,-0.237,0.111,-2.14,3.301e-02
NCT00707993,NCT00707993,f5,(Intercept),1.913,0.643,2.977,3.075e-03
NCT00707993,NCT00707993,f5,value_1,0.729,0.086,8.461,4.178e-16
NCT00707993,NCT00707993,f5,arm_f_2_uaa10320,-0.829,0.87,-0.953,3.412e-01
NCT00707993,NCT00707993,f5,value_1:arm_f_2_uaa10320,0.109,0.116,0.94,3.478e-01
NCT00856284,NCT00856284,f5,(Intercept),1.5,0.339,4.423,1.012e-05
NCT00856284,NCT00856284,f5,value_1,0.76,0.044,17.089,3.746e-62
NCT00856284,NCT00856284,f5,arm_f_2_uaa10403,0.053,0.484,0.11,9.126e-01
NCT00856284,NCT00856284,f5,arm_f_2_uaa10404,0.207,0.483,0.429,6.679e-01
NCT00856284,NCT00856284,f5,value_1:arm_f_2_uaa10403,-0.017,0.063,-0.27,7.873e-01
NCT00856284,NCT00856284,f5,value_1:arm_f_2_uaa10404,-0.045,0.063,-0.708,4.788e-01
NCT01289119,NCT01289119,f5,(Intercept),1.516,0.443,3.42,6.781e-04
NCT01289119,NCT01289119,f5,value_1,0.772,0.056,13.853,4.875e-37
