trials,nct_id,nct_id2,models,row,col,r,outcome,outcome_method
53,NCT02489968,NCT02489968,rcs,value_1,age10'' * arm_f=_2_uaa11146,0.02,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10,age10'' * arm_f=_2_uaa11146,-0.509,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10',age10'' * arm_f=_2_uaa11146,0.643,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10'',age10'' * arm_f=_2_uaa11146,-0.656,hba1c,locf
53,NCT02489968,NCT02489968,rcs,arm_f=_2_uaa11146,age10'' * arm_f=_2_uaa11146,-0.801,hba1c,locf
53,NCT02489968,NCT02489968,rcs,arm_f=_2_uaa11147,age10'' * arm_f=_2_uaa11146,-0.205,hba1c,locf
53,NCT02489968,NCT02489968,rcs,arm_f=_2_uaa11148,age10'' * arm_f=_2_uaa11146,-0.352,hba1c,locf
53,NCT02489968,NCT02489968,rcs,sex,age10'' * arm_f=_2_uaa11146,-0.091,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10 * arm_f=_2_uaa11146,age10'' * arm_f=_2_uaa11146,0.837,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10' * arm_f=_2_uaa11146,age10'' * arm_f=_2_uaa11146,-0.984,hba1c,locf
53,NCT02489968,NCT02489968,rcs,Intercept,age10 * arm_f=_2_uaa11147,0.385,hba1c,locf
53,NCT02489968,NCT02489968,rcs,value_1,age10 * arm_f=_2_uaa11147,0.023,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10,age10 * arm_f=_2_uaa11147,-0.43,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10',age10 * arm_f=_2_uaa11147,0.375,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10'',age10 * arm_f=_2_uaa11147,-0.334,hba1c,locf
53,NCT02489968,NCT02489968,rcs,arm_f=_2_uaa11146,age10 * arm_f=_2_uaa11147,-0.22,hba1c,locf
53,NCT02489968,NCT02489968,rcs,arm_f=_2_uaa11147,age10 * arm_f=_2_uaa11147,-0.995,hba1c,locf
53,NCT02489968,NCT02489968,rcs,arm_f=_2_uaa11148,age10 * arm_f=_2_uaa11147,-0.31,hba1c,locf
53,NCT02489968,NCT02489968,rcs,sex,age10 * arm_f=_2_uaa11147,-0.016,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10 * arm_f=_2_uaa11146,age10 * arm_f=_2_uaa11147,0.226,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10' * arm_f=_2_uaa11146,age10 * arm_f=_2_uaa11147,-0.229,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10'' * arm_f=_2_uaa11146,age10 * arm_f=_2_uaa11147,0.219,hba1c,locf
53,NCT02489968,NCT02489968,rcs,Intercept,age10' * arm_f=_2_uaa11147,-0.387,hba1c,locf
53,NCT02489968,NCT02489968,rcs,value_1,age10' * arm_f=_2_uaa11147,-0.03,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10,age10' * arm_f=_2_uaa11147,0.449,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10',age10' * arm_f=_2_uaa11147,-0.515,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10'',age10' * arm_f=_2_uaa11147,0.505,hba1c,locf
53,NCT02489968,NCT02489968,rcs,arm_f=_2_uaa11146,age10' * arm_f=_2_uaa11147,0.222,hba1c,locf
53,NCT02489968,NCT02489968,rcs,arm_f=_2_uaa11147,age10' * arm_f=_2_uaa11147,0.915,hba1c,locf
53,NCT02489968,NCT02489968,rcs,arm_f=_2_uaa11148,age10' * arm_f=_2_uaa11147,0.313,hba1c,locf
53,NCT02489968,NCT02489968,rcs,sex,age10' * arm_f=_2_uaa11147,0.062,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10 * arm_f=_2_uaa11146,age10' * arm_f=_2_uaa11147,-0.236,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10' * arm_f=_2_uaa11146,age10' * arm_f=_2_uaa11147,0.314,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10'' * arm_f=_2_uaa11146,age10' * arm_f=_2_uaa11147,-0.332,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10 * arm_f=_2_uaa11147,age10' * arm_f=_2_uaa11147,-0.936,hba1c,locf
53,NCT02489968,NCT02489968,rcs,Intercept,age10'' * arm_f=_2_uaa11147,0.375,hba1c,locf
53,NCT02489968,NCT02489968,rcs,value_1,age10'' * arm_f=_2_uaa11147,0.028,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10,age10'' * arm_f=_2_uaa11147,-0.439,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10',age10'' * arm_f=_2_uaa11147,0.555,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10'',age10'' * arm_f=_2_uaa11147,-0.566,hba1c,locf
53,NCT02489968,NCT02489968,rcs,arm_f=_2_uaa11146,age10'' * arm_f=_2_uaa11147,-0.215,hba1c,locf
53,NCT02489968,NCT02489968,rcs,arm_f=_2_uaa11147,age10'' * arm_f=_2_uaa11147,-0.85,hba1c,locf
53,NCT02489968,NCT02489968,rcs,arm_f=_2_uaa11148,age10'' * arm_f=_2_uaa11147,-0.303,hba1c,locf
53,NCT02489968,NCT02489968,rcs,sex,age10'' * arm_f=_2_uaa11147,-0.079,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10 * arm_f=_2_uaa11146,age10'' * arm_f=_2_uaa11147,0.231,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10' * arm_f=_2_uaa11146,age10'' * arm_f=_2_uaa11147,-0.338,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10'' * arm_f=_2_uaa11146,age10'' * arm_f=_2_uaa11147,0.371,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10 * arm_f=_2_uaa11147,age10'' * arm_f=_2_uaa11147,0.875,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10' * arm_f=_2_uaa11147,age10'' * arm_f=_2_uaa11147,-0.987,hba1c,locf
53,NCT02489968,NCT02489968,rcs,Intercept,age10 * arm_f=_2_uaa11148,0.668,hba1c,locf
53,NCT02489968,NCT02489968,rcs,value_1,age10 * arm_f=_2_uaa11148,-0.009,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10,age10 * arm_f=_2_uaa11148,-0.724,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10',age10 * arm_f=_2_uaa11148,0.631,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10'',age10 * arm_f=_2_uaa11148,-0.561,hba1c,locf
53,NCT02489968,NCT02489968,rcs,arm_f=_2_uaa11146,age10 * arm_f=_2_uaa11148,-0.373,hba1c,locf
53,NCT02489968,NCT02489968,rcs,arm_f=_2_uaa11147,age10 * arm_f=_2_uaa11148,-0.304,hba1c,locf
53,NCT02489968,NCT02489968,rcs,arm_f=_2_uaa11148,age10 * arm_f=_2_uaa11148,-0.988,hba1c,locf
53,NCT02489968,NCT02489968,rcs,sex,age10 * arm_f=_2_uaa11148,-0.027,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10 * arm_f=_2_uaa11146,age10 * arm_f=_2_uaa11148,0.382,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10' * arm_f=_2_uaa11146,age10 * arm_f=_2_uaa11148,-0.385,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10'' * arm_f=_2_uaa11146,age10 * arm_f=_2_uaa11148,0.369,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10 * arm_f=_2_uaa11147,age10 * arm_f=_2_uaa11148,0.311,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10' * arm_f=_2_uaa11147,age10 * arm_f=_2_uaa11148,-0.325,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10'' * arm_f=_2_uaa11147,age10 * arm_f=_2_uaa11148,0.317,hba1c,locf
53,NCT02489968,NCT02489968,rcs,Intercept,age10' * arm_f=_2_uaa11148,-0.564,hba1c,locf
53,NCT02489968,NCT02489968,rcs,value_1,age10' * arm_f=_2_uaa11148,-0.027,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10,age10' * arm_f=_2_uaa11148,0.648,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10',age10' * arm_f=_2_uaa11148,-0.743,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10'',age10' * arm_f=_2_uaa11148,0.728,hba1c,locf
53,NCT02489968,NCT02489968,rcs,arm_f=_2_uaa11146,age10' * arm_f=_2_uaa11148,0.322,hba1c,locf
53,NCT02489968,NCT02489968,rcs,arm_f=_2_uaa11147,age10' * arm_f=_2_uaa11148,0.263,hba1c,locf
53,NCT02489968,NCT02489968,rcs,arm_f=_2_uaa11148,age10' * arm_f=_2_uaa11148,0.833,hba1c,locf
53,NCT02489968,NCT02489968,rcs,sex,age10' * arm_f=_2_uaa11148,0.089,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10 * arm_f=_2_uaa11146,age10' * arm_f=_2_uaa11148,-0.341,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10' * arm_f=_2_uaa11146,age10' * arm_f=_2_uaa11148,0.453,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10'' * arm_f=_2_uaa11146,age10' * arm_f=_2_uaa11148,-0.478,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10 * arm_f=_2_uaa11147,age10' * arm_f=_2_uaa11148,-0.279,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10' * arm_f=_2_uaa11147,age10' * arm_f=_2_uaa11148,0.383,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10'' * arm_f=_2_uaa11147,age10' * arm_f=_2_uaa11148,-0.412,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10 * arm_f=_2_uaa11148,age10' * arm_f=_2_uaa11148,-0.879,hba1c,locf
53,NCT02489968,NCT02489968,rcs,Intercept,age10'' * arm_f=_2_uaa11148,0.506,hba1c,locf
53,NCT02489968,NCT02489968,rcs,value_1,age10'' * arm_f=_2_uaa11148,0.038,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10,age10'' * arm_f=_2_uaa11148,-0.592,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10',age10'' * arm_f=_2_uaa11148,0.749,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10'',age10'' * arm_f=_2_uaa11148,-0.764,hba1c,locf
53,NCT02489968,NCT02489968,rcs,arm_f=_2_uaa11146,age10'' * arm_f=_2_uaa11148,-0.291,hba1c,locf
53,NCT02489968,NCT02489968,rcs,arm_f=_2_uaa11147,age10'' * arm_f=_2_uaa11148,-0.239,hba1c,locf
53,NCT02489968,NCT02489968,rcs,arm_f=_2_uaa11148,age10'' * arm_f=_2_uaa11148,-0.74,hba1c,locf
53,NCT02489968,NCT02489968,rcs,sex,age10'' * arm_f=_2_uaa11148,-0.106,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10 * arm_f=_2_uaa11146,age10'' * arm_f=_2_uaa11148,0.311,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10' * arm_f=_2_uaa11146,age10'' * arm_f=_2_uaa11148,-0.456,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10'' * arm_f=_2_uaa11146,age10'' * arm_f=_2_uaa11148,0.501,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10 * arm_f=_2_uaa11147,age10'' * arm_f=_2_uaa11148,0.255,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10' * arm_f=_2_uaa11147,age10'' * arm_f=_2_uaa11148,-0.386,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10'' * arm_f=_2_uaa11147,age10'' * arm_f=_2_uaa11148,0.432,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10 * arm_f=_2_uaa11148,age10'' * arm_f=_2_uaa11148,0.789,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10' * arm_f=_2_uaa11148,age10'' * arm_f=_2_uaa11148,-0.982,hba1c,locf
53,NCT02489968,NCT02489968,rcs,Intercept,arm_f=_2_uaa11146 * sex,0.092,hba1c,locf
53,NCT02489968,NCT02489968,rcs,value_1,arm_f=_2_uaa11146 * sex,0.023,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10,arm_f=_2_uaa11146 * sex,-0.029,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10',arm_f=_2_uaa11146 * sex,0.093,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10'',arm_f=_2_uaa11146 * sex,-0.108,hba1c,locf
53,NCT02489968,NCT02489968,rcs,arm_f=_2_uaa11146,arm_f=_2_uaa11146 * sex,-0.09,hba1c,locf
53,NCT02489968,NCT02489968,rcs,arm_f=_2_uaa11147,arm_f=_2_uaa11146 * sex,-0.046,hba1c,locf
53,NCT02489968,NCT02489968,rcs,arm_f=_2_uaa11148,arm_f=_2_uaa11146 * sex,-0.079,hba1c,locf
53,NCT02489968,NCT02489968,rcs,sex,arm_f=_2_uaa11146 * sex,-0.764,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10 * arm_f=_2_uaa11146,arm_f=_2_uaa11146 * sex,0.014,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10' * arm_f=_2_uaa11146,arm_f=_2_uaa11146 * sex,-0.031,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10'' * arm_f=_2_uaa11146,arm_f=_2_uaa11146 * sex,0.041,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10 * arm_f=_2_uaa11147,arm_f=_2_uaa11146 * sex,0.013,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10' * arm_f=_2_uaa11147,arm_f=_2_uaa11146 * sex,-0.048,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10'' * arm_f=_2_uaa11147,arm_f=_2_uaa11146 * sex,0.061,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10 * arm_f=_2_uaa11148,arm_f=_2_uaa11146 * sex,0.021,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10' * arm_f=_2_uaa11148,arm_f=_2_uaa11146 * sex,-0.069,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10'' * arm_f=_2_uaa11148,arm_f=_2_uaa11146 * sex,0.082,hba1c,locf
53,NCT02489968,NCT02489968,rcs,Intercept,arm_f=_2_uaa11147 * sex,0.118,hba1c,locf
53,NCT02489968,NCT02489968,rcs,value_1,arm_f=_2_uaa11147 * sex,-0.067,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10,arm_f=_2_uaa11147 * sex,-0.025,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10',arm_f=_2_uaa11147 * sex,0.081,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10'',arm_f=_2_uaa11147 * sex,-0.095,hba1c,locf
53,NCT02489968,NCT02489968,rcs,arm_f=_2_uaa11146,arm_f=_2_uaa11147 * sex,-0.054,hba1c,locf
53,NCT02489968,NCT02489968,rcs,arm_f=_2_uaa11147,arm_f=_2_uaa11147 * sex,-0.027,hba1c,locf
53,NCT02489968,NCT02489968,rcs,arm_f=_2_uaa11148,arm_f=_2_uaa11147 * sex,-0.074,hba1c,locf
53,NCT02489968,NCT02489968,rcs,sex,arm_f=_2_uaa11147 * sex,-0.704,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10 * arm_f=_2_uaa11146,arm_f=_2_uaa11147 * sex,0.015,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10' * arm_f=_2_uaa11146,arm_f=_2_uaa11147 * sex,-0.051,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10'' * arm_f=_2_uaa11146,arm_f=_2_uaa11147 * sex,0.063,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10 * arm_f=_2_uaa11147,arm_f=_2_uaa11147 * sex,-0.041,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10' * arm_f=_2_uaa11147,arm_f=_2_uaa11147 * sex,0.009,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10'' * arm_f=_2_uaa11147,arm_f=_2_uaa11147 * sex,0.002,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10 * arm_f=_2_uaa11148,arm_f=_2_uaa11147 * sex,0.02,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10' * arm_f=_2_uaa11148,arm_f=_2_uaa11147 * sex,-0.061,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10'' * arm_f=_2_uaa11148,arm_f=_2_uaa11147 * sex,0.072,hba1c,locf
53,NCT02489968,NCT02489968,rcs,arm_f=_2_uaa11146 * sex,arm_f=_2_uaa11147 * sex,0.536,hba1c,locf
53,NCT02489968,NCT02489968,rcs,Intercept,arm_f=_2_uaa11148 * sex,0.091,hba1c,locf
53,NCT02489968,NCT02489968,rcs,value_1,arm_f=_2_uaa11148 * sex,0.017,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10,arm_f=_2_uaa11148 * sex,-0.028,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10',arm_f=_2_uaa11148 * sex,0.09,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10'',arm_f=_2_uaa11148 * sex,-0.104,hba1c,locf
53,NCT02489968,NCT02489968,rcs,arm_f=_2_uaa11146,arm_f=_2_uaa11148 * sex,-0.054,hba1c,locf
53,NCT02489968,NCT02489968,rcs,arm_f=_2_uaa11147,arm_f=_2_uaa11148 * sex,-0.045,hba1c,locf
53,NCT02489968,NCT02489968,rcs,arm_f=_2_uaa11148,arm_f=_2_uaa11148 * sex,-0.067,hba1c,locf
53,NCT02489968,NCT02489968,rcs,sex,arm_f=_2_uaa11148 * sex,-0.739,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10 * arm_f=_2_uaa11146,arm_f=_2_uaa11148 * sex,0.014,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10' * arm_f=_2_uaa11146,arm_f=_2_uaa11148 * sex,-0.055,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10'' * arm_f=_2_uaa11146,arm_f=_2_uaa11148 * sex,0.068,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10 * arm_f=_2_uaa11147,arm_f=_2_uaa11148 * sex,0.012,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10' * arm_f=_2_uaa11147,arm_f=_2_uaa11148 * sex,-0.046,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10'' * arm_f=_2_uaa11147,arm_f=_2_uaa11148 * sex,0.059,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10 * arm_f=_2_uaa11148,arm_f=_2_uaa11148 * sex,-0.043,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10' * arm_f=_2_uaa11148,arm_f=_2_uaa11148 * sex,0.006,hba1c,locf
53,NCT02489968,NCT02489968,rcs,age10'' * arm_f=_2_uaa11148,arm_f=_2_uaa11148 * sex,0.008,hba1c,locf
53,NCT02489968,NCT02489968,rcs,arm_f=_2_uaa11146 * sex,arm_f=_2_uaa11148 * sex,0.565,hba1c,locf
53,NCT02489968,NCT02489968,rcs,arm_f=_2_uaa11147 * sex,arm_f=_2_uaa11148 * sex,0.519,hba1c,locf
53,NCT01734785,NCT01734785,rcs,Intercept,value_1,-0.366,hba1c,locf
53,NCT01734785,NCT01734785,rcs,Intercept,age10,-0.944,hba1c,locf
53,NCT01734785,NCT01734785,rcs,value_1,age10,0.061,hba1c,locf
53,NCT01734785,NCT01734785,rcs,Intercept,age10',0.814,hba1c,locf
53,NCT01734785,NCT01734785,rcs,value_1,age10',-0.049,hba1c,locf
53,NCT01734785,NCT01734785,rcs,age10,age10',-0.899,hba1c,locf
53,NCT01734785,NCT01734785,rcs,Intercept,age10'',-0.737,hba1c,locf
53,NCT01734785,NCT01734785,rcs,value_1,age10'',0.051,hba1c,locf
53,NCT01734785,NCT01734785,rcs,age10,age10'',0.823,hba1c,locf
53,NCT01734785,NCT01734785,rcs,age10',age10'',-0.984,hba1c,locf
53,NCT01734785,NCT01734785,rcs,Intercept,arm_f=_2_uaa10904,-0.731,hba1c,locf
53,NCT01734785,NCT01734785,rcs,value_1,arm_f=_2_uaa10904,0.027,hba1c,locf
53,NCT01734785,NCT01734785,rcs,age10,arm_f=_2_uaa10904,0.769,hba1c,locf
53,NCT01734785,NCT01734785,rcs,age10',arm_f=_2_uaa10904,-0.663,hba1c,locf
53,NCT01734785,NCT01734785,rcs,age10'',arm_f=_2_uaa10904,0.599,hba1c,locf
53,NCT01734785,NCT01734785,rcs,Intercept,arm_f=_2_uaa10905,-0.736,hba1c,locf
53,NCT01734785,NCT01734785,rcs,value_1,arm_f=_2_uaa10905,-0.015,hba1c,locf
53,NCT01734785,NCT01734785,rcs,age10,arm_f=_2_uaa10905,0.788,hba1c,locf
53,NCT01734785,NCT01734785,rcs,age10',arm_f=_2_uaa10905,-0.68,hba1c,locf
53,NCT01734785,NCT01734785,rcs,age10'',arm_f=_2_uaa10905,0.614,hba1c,locf
53,NCT01734785,NCT01734785,rcs,arm_f=_2_uaa10904,arm_f=_2_uaa10905,0.617,hba1c,locf
53,NCT01734785,NCT01734785,rcs,Intercept,sex,0.026,hba1c,locf
53,NCT01734785,NCT01734785,rcs,value_1,sex,-0.111,hba1c,locf
53,NCT01734785,NCT01734785,rcs,age10,sex,-0.058,hba1c,locf
53,NCT01734785,NCT01734785,rcs,age10',sex,0.07,hba1c,locf
53,NCT01734785,NCT01734785,rcs,age10'',sex,-0.079,hba1c,locf
53,NCT01734785,NCT01734785,rcs,arm_f=_2_uaa10904,sex,0.009,hba1c,locf
53,NCT01734785,NCT01734785,rcs,arm_f=_2_uaa10905,sex,0.014,hba1c,locf
53,NCT01734785,NCT01734785,rcs,Intercept,age10 * arm_f=_2_uaa10904,0.728,hba1c,locf
53,NCT01734785,NCT01734785,rcs,value_1,age10 * arm_f=_2_uaa10904,-0.036,hba1c,locf
53,NCT01734785,NCT01734785,rcs,age10,age10 * arm_f=_2_uaa10904,-0.775,hba1c,locf
53,NCT01734785,NCT01734785,rcs,age10',age10 * arm_f=_2_uaa10904,0.697,hba1c,locf
53,NCT01734785,NCT01734785,rcs,age10'',age10 * arm_f=_2_uaa10904,-0.637,hba1c,locf
53,NCT01734785,NCT01734785,rcs,arm_f=_2_uaa10904,age10 * arm_f=_2_uaa10904,-0.991,hba1c,locf
53,NCT01734785,NCT01734785,rcs,arm_f=_2_uaa10905,age10 * arm_f=_2_uaa10904,-0.611,hba1c,locf
53,NCT01734785,NCT01734785,rcs,sex,age10 * arm_f=_2_uaa10904,0.044,hba1c,locf
53,NCT01734785,NCT01734785,rcs,Intercept,age10' * arm_f=_2_uaa10904,-0.616,hba1c,locf
53,NCT01734785,NCT01734785,rcs,value_1,age10' * arm_f=_2_uaa10904,0.048,hba1c,locf
53,NCT01734785,NCT01734785,rcs,age10,age10' * arm_f=_2_uaa10904,0.677,hba1c,locf
53,NCT01734785,NCT01734785,rcs,age10',age10' * arm_f=_2_uaa10904,-0.753,hba1c,locf
53,NCT01734785,NCT01734785,rcs,age10'',age10' * arm_f=_2_uaa10904,0.74,hba1c,locf
53,NCT01734785,NCT01734785,rcs,arm_f=_2_uaa10904,age10' * arm_f=_2_uaa10904,0.835,hba1c,locf
53,NCT01734785,NCT01734785,rcs,arm_f=_2_uaa10905,age10' * arm_f=_2_uaa10904,0.511,hba1c,locf
53,NCT01734785,NCT01734785,rcs,sex,age10' * arm_f=_2_uaa10904,-0.054,hba1c,locf
53,NCT01734785,NCT01734785,rcs,age10 * arm_f=_2_uaa10904,age10' * arm_f=_2_uaa10904,-0.881,hba1c,locf
53,NCT01734785,NCT01734785,rcs,Intercept,age10'' * arm_f=_2_uaa10904,0.547,hba1c,locf
53,NCT01734785,NCT01734785,rcs,value_1,age10'' * arm_f=_2_uaa10904,-0.05,hba1c,locf
53,NCT01734785,NCT01734785,rcs,age10,age10'' * arm_f=_2_uaa10904,-0.606,hba1c,locf
53,NCT01734785,NCT01734785,rcs,age10',age10'' * arm_f=_2_uaa10904,0.724,hba1c,locf
53,NCT01734785,NCT01734785,rcs,age10'',age10'' * arm_f=_2_uaa10904,-0.736,hba1c,locf
53,NCT01734785,NCT01734785,rcs,arm_f=_2_uaa10904,age10'' * arm_f=_2_uaa10904,-0.742,hba1c,locf
53,NCT01734785,NCT01734785,rcs,arm_f=_2_uaa10905,age10'' * arm_f=_2_uaa10904,-0.452,hba1c,locf
53,NCT01734785,NCT01734785,rcs,sex,age10'' * arm_f=_2_uaa10904,0.06,hba1c,locf
53,NCT01734785,NCT01734785,rcs,age10 * arm_f=_2_uaa10904,age10'' * arm_f=_2_uaa10904,0.793,hba1c,locf
53,NCT01734785,NCT01734785,rcs,age10' * arm_f=_2_uaa10904,age10'' * arm_f=_2_uaa10904,-0.981,hba1c,locf
53,NCT01734785,NCT01734785,rcs,Intercept,age10 * arm_f=_2_uaa10905,0.729,hba1c,locf
53,NCT01734785,NCT01734785,rcs,value_1,age10 * arm_f=_2_uaa10905,0.005,hba1c,locf
53,NCT01734785,NCT01734785,rcs,age10,age10 * arm_f=_2_uaa10905,-0.79,hba1c,locf
53,NCT01734785,NCT01734785,rcs,age10',age10 * arm_f=_2_uaa10905,0.711,hba1c,locf
53,NCT01734785,NCT01734785,rcs,age10'',age10 * arm_f=_2_uaa10905,-0.65,hba1c,locf
53,NCT01734785,NCT01734785,rcs,arm_f=_2_uaa10904,age10 * arm_f=_2_uaa10905,-0.608,hba1c,locf
53,NCT01734785,NCT01734785,rcs,arm_f=_2_uaa10905,age10 * arm_f=_2_uaa10905,-0.99,hba1c,locf
53,NCT01734785,NCT01734785,rcs,sex,age10 * arm_f=_2_uaa10905,0.04,hba1c,locf
53,NCT01734785,NCT01734785,rcs,age10 * arm_f=_2_uaa10904,age10 * arm_f=_2_uaa10905,0.613,hba1c,locf
53,NCT01734785,NCT01734785,rcs,age10' * arm_f=_2_uaa10904,age10 * arm_f=_2_uaa10905,-0.535,hba1c,locf
53,NCT01734785,NCT01734785,rcs,age10'' * arm_f=_2_uaa10904,age10 * arm_f=_2_uaa10905,0.478,hba1c,locf
53,NCT01734785,NCT01734785,rcs,Intercept,age10' * arm_f=_2_uaa10905,-0.612,hba1c,locf
53,NCT01734785,NCT01734785,rcs,value_1,age10' * arm_f=_2_uaa10905,0.013,hba1c,locf
53,NCT01734785,NCT01734785,rcs,age10,age10' * arm_f=_2_uaa10905,0.685,hba1c,locf
53,NCT01734785,NCT01734785,rcs,age10',age10' * arm_f=_2_uaa10905,-0.763,hba1c,locf
53,NCT01734785,NCT01734785,rcs,age10'',age10' * arm_f=_2_uaa10905,0.75,hba1c,locf
53,NCT01734785,NCT01734785,rcs,arm_f=_2_uaa10904,age10' * arm_f=_2_uaa10905,0.506,hba1c,locf
53,NCT01734785,NCT01734785,rcs,arm_f=_2_uaa10905,age10' * arm_f=_2_uaa10905,0.836,hba1c,locf
53,NCT01734785,NCT01734785,rcs,sex,age10' * arm_f=_2_uaa10905,-0.051,hba1c,locf
53,NCT01734785,NCT01734785,rcs,age10 * arm_f=_2_uaa10904,age10' * arm_f=_2_uaa10905,-0.531,hba1c,locf
53,NCT01734785,NCT01734785,rcs,age10' * arm_f=_2_uaa10904,age10' * arm_f=_2_uaa10905,0.574,hba1c,locf
53,NCT01734785,NCT01734785,rcs,age10'' * arm_f=_2_uaa10904,age10' * arm_f=_2_uaa10905,-0.552,hba1c,locf
53,NCT01734785,NCT01734785,rcs,age10 * arm_f=_2_uaa10905,age10' * arm_f=_2_uaa10905,-0.886,hba1c,locf
53,NCT01734785,NCT01734785,rcs,Intercept,age10'' * arm_f=_2_uaa10905,0.552,hba1c,locf
